source,target,weight,description,text_unit_ids,id,human_readable_id,source_degree,target_degree,rank
3C设备,物流,2.0,"In the context of the Manufacturing and Logistics Technology sector, 3C设备 (3C Equipment) is recognized as a significant subcategory within the broader industry of 物流 (Logistics). Often encountered in logistics operations, 3C Equipment plays a crucial role in the dynamics of the sector, contributing to the efficient handling and management of goods. This highlights the interconnectivity between 3C Equipment and the logistics industry, where 3C Equipment serves as a key component in facilitating the flow of materials and products. Understanding the relationship between 3C Equipment and logistics is essential for identifying collaboration opportunities and potential knowledge gaps within the professional community, as well as for recognizing key influencers in the sector.",['63a2a1cd72ee4aae8514a1b3ac5b4153' '7f8423e6b4a3ab5064e9ff23dcd515ca'],d4e043cf972c4d129b6b855f1731caae,512,17,13,30
3C设备,点胶机,1.0,点胶机是3C设备行业中的常用设备，用于自动化点胶,['4b9a8f4ccbb34c68e3eae76bc8f0b994'],e0d63137270c426dbbfe7fcf78c474de,513,17,8,25
3C设备,手机屏幕/笔记本电脑触摸板的按压检测设备,1.0,手机屏幕/笔记本电脑触摸板的按压检测设备 is used in the 3C设备 industry for testing purposes,['a8a882055b379825fd5e73405b085f92'],c50bca18bc454a98b935df012b7fd6f9,514,17,2,19
3C设备,自动化点胶机中的点胶头位置控制,1.0,自动化点胶机中的点胶头位置控制是3C设备行业中的一个具体应用，用于实现高精度的点胶过程,['c72dd4780b72f9f00821a0bf9f02bcb6'],434b133c64bd46219e67c6eb296ad0ff,515,17,10,27
3C设备,飞达模组,1.0,飞达模组 is a product used in the 3C设备 industry for feeding materials,['a2560e0ede818486829442c1f6e3f90b'],cb895bf7e7c147e6b5d923b6c8f67d63,516,17,3,20
3C设备,转塔式测试分选机,1.0,转塔式测试分选机 is used in the 3C设备 industry for testing and sorting components,['051f5fcffcb071578deaa06a2635a685'],87776e869a01402499a317cb9cf09453,517,17,10,27
3C设备,自动化焊接,1.0,自动化焊接 is a process within the 3C equipment industry,['90ec61cd3b48ca76d750887d30d08016'],d1e5359d2e344260bf1b83823df839b7,518,17,8,25
3C设备,笔记本电脑组装生产线,1.0,笔记本电脑组装生产线 is part of the 3C设备 industry,['ae030c245f17423575510c619741160a'],0522f6580b824bc39792b695fc8be66b,519,17,4,21
3C设备,SP小件植入机,1.0,SP小件植入机 is used in the 3C设备 industry for inserting small components into fixtures,['0c9912b4dc242caa53d3ec6df160bfec'],580fd6d19460460fa40613f66b3ee200,520,17,6,23
3C设备,PCB插针检测设备,1.0,PCB插针检测设备 is used in the 3C设备 industry,['036a33f7bae7440b1b9f73f0fff55122'],84f4684a7a5241c18bb087ccb00550d3,521,17,3,20
3C设备,翱翔,1.0,翱翔 is a project that may be related to the 3C设备 industry,['036a33f7bae7440b1b9f73f0fff55122'],9607ba4a796f46be8d4f79bc7065d60b,522,17,2,19
3C设备,无人配送车辆,1.0,无人配送车辆 can be considered a type of 3C设备 used for delivery purposes,['241d0a881a404f7179b8abcb48712c01'],236dd7dce9ee4cf5918fddd44b4863e5,523,17,4,21
3C设备,手机相机模组组装设备,1.0,手机相机模组组装设备属于3C设备行业，用于生产3C产品,['2bcae705653a8c2dfee33dc9aec75026'],9e92fed814a64d9d88bfab9a227859d3,524,17,6,23
3C设备,VIVO音量按键检测设备,1.0,VIVO音量按键检测设备 is used in the 3C设备 industry for testing volume buttons,['f07aee97ec45456415a9098726dd2e7a'],7dccecb29d3a419093b279b22e207539,525,17,7,24
3C设备,锁螺丝机,1.0,锁螺丝机 is relevant to the 3C设备 industry as it is used for tightening screws in this sector,['f38bbac969d88a67d68b93ceb4957404'],89857eb61e63461cbad7c5014f5098f9,526,17,2,19
3C设备,华为团泊洼实验室,1.0,"华为团泊洼实验室 is part of the 3C设备 industry, potentially using or developing technologies like the锁螺丝机",['f38bbac969d88a67d68b93ceb4957404'],7b2e7a0d910c4988a7b64489f4159a65,527,17,1,18
3C设备,智能仓储系统,1.0,智能仓储 system is used in the 3C equipment industry for material handling and storage,['ef6d9b5e0927a32e780b2b369685d3ee'],38630cf0996f4cff8d32b2dbdaa5ba85,528,17,6,23
电动夹爪,夹爪机构,1.0,夹爪机构 is a part of电动夹爪,['7f8423e6b4a3ab5064e9ff23dcd515ca'],bd0fb68ac7014b91a314c93ec55897f5,529,5,1,6
电动夹爪,某机器人厂,1.0,某机器人厂 uses电动夹爪in their assembly line for electronic components,['7f8423e6b4a3ab5064e9ff23dcd515ca'],f24dcb3cd6d644f8af2b6c47983e280b,530,5,1,6
物流,RGV,1.0,RGV is used in the logistics industry for material handling,['63a2a1cd72ee4aae8514a1b3ac5b4153'],b1cad695afbc4ec3bbcd46ea34bd26ca,531,13,2,15
物流,某电商巨头物流中心的自动化仓储系统,1.0,某电商巨头物流中心的自动化仓储系统 is part of the logistics industry,['63a2a1cd72ee4aae8514a1b3ac5b4153'],72f7974758d74e5d89ddb64ad739abb8,532,13,1,14
物流,物流输送顶升系统,1.0,物流输送顶升系统 is used in the logistics industry for efficient item handling,['5f2031d0db3b974786f20359afd26bc6'],e6ee83249adf4e14b98d1676b1c6b05f,533,13,3,16
物流,自动物流分拣系统,1.0,自动物流分拣系统 is used in the 物流 industry to improve sorting efficiency,['bb8dd1736ac0ae84f0cefaf4d9ae1d0d'],f805fd9fe42947a38b92a3db6e8cc986,534,13,8,21
物流,自动搬运物流车,1.0,自动搬运物流车 is used in the 物流 industry for material handling,['08dc4441d8b079c2201c646aa57dec68'],e8b956218d5c4e5d9d390abcf527a514,535,13,2,15
物流,6轴机械臂码垛机器人,1.0,6轴机械臂码垛机器人 is used in the logistics industry for stacking tasks,['cdeb6a80c5f50f79066c94f515892c2d'],9525aa223d774e62ad856c2201cfab1b,536,13,9,22
物流,自动化打包机,1.0,自动化打包机 is used in the logistics industry for efficient and automated packing operations,['2554bdac15587d028fa7857848167eb4'],1087596b06d1400a8f863d0ac1af64a4,537,13,3,16
物流,柔性流水线,1.0,柔性流水线 is a technology that is specifically designed for use in the 物流 industry to improve efficiency and flexibility in handling goods,['2b4bd1e000c8a8a34fe9fac4d360115e'],39058965295643c8a7738350cc18ceac,538,13,2,15
物流,无人配送车辆,1.0,无人配送车辆 is used in the物流 industry for automated item delivery,['241d0a881a404f7179b8abcb48712c01'],9a8a2e5e3f2645619a0403532d935afe,539,13,4,17
物流,自动化仓库堆垛机,1.0,自动化仓库堆垛机 is used in the logistics industry for automated warehousing,['76f3b1592256b4437b7d47b5f14ae2c6'],f0c21c67baac47f097f74f5055b89877,540,13,5,18
物流,智能仓储系统,1.0,智能仓储 system is used in the logistics industry for material handling and storage,['ef6d9b5e0927a32e780b2b369685d3ee'],323a4c7407ac401db79a6023c3a5a17d,541,13,6,19
自动化药品分拣系统,药品分拣机,1.0,药品分拣机 is a component of the 自动化药品分拣系统 used for sorting pharmaceuticals,['b740e95b2369349a884c647a52dc866f'],686bc2bd59644e398dde88ffd37bf49b,542,8,1,9
自动化药品分拣系统,某大型制药企业,1.0,某大型制药企业 has implemented the 自动化药品分拣系统 for pharmaceutical sorting,['b740e95b2369349a884c647a52dc866f'],e368f8e9c9864acc880fdb5113631f3f,543,8,2,10
医药器械,自动输液泵,1.0,自动输液泵 is a product within the 医药器械 industry,['cc3f86276324c4b3b25d1ec3649d9abf'],05063c19ddb847a89ae1746588464288,544,10,7,17
医药器械,手术机器人,1.0,手术机器人 is a product used in the医药器械 industry,['fd61fde37c9267966317cf3d724fe633'],019b34e800414f7b87f38a14adf2eb67,545,10,3,13
医药器械,外骨骼机器人,2.0,"The entity, 外骨胳机器人人 (Wàigǔgé jīqìrén), is utilized in the 医疗器械 (Yīliáo qìxiè) industry, specifically to assist or augment human movement. This advanced technology is designed to support human limbs, enhancing mobility and potentially aiding in rehabilitation or augmenting physical capabilities in medical settings.",['3ab4ffccaf8256da93b5b8b2d90c943f' 'f17a93e1949af035be1e4824206f385b'],1064a663ca4742a78e743128546f6d87,546,10,4,14
医药器械,康复机器人,1.0,康复机器人 is a product used in the 医药器械 industry for patient rehabilitation,['ae75fa3b40e2d99d51b0839ec4faef35'],9a5e0a4ae34f46b39a5a028cbc135264,547,10,5,15
医药器械,自动化制药设备,1.0,自动化制药设备 is a specialized type of 医药器械 used in the pharmaceutical industry for high-precision and high-speed production,['794fefdb523287e635a5dce19320814a'],5a224002ecbc4725abeb5a424aaca6a6,548,10,8,18
医药器械,医疗实验室搬运机器人,1.0,医疗实验室搬运机器人 is used in the 医药器械 industry for transporting items,['d9eda21d3e37948306b3b3c665150e73'],8826a17bbda34012b3ea84d58ae531eb,549,10,5,15
医药器械,医疗机器人,1.0,医疗机器人 is a product used within the 医药器械 industry for surgical assistance and operations,['98cdaf1813fc652ea5cff51372d95793'],bab69d76defb402da2a2a358739f1497,550,10,4,14
医药器械,检测工位,1.0,检测工位 is part of the 医药器械 industry for inspecting medicine bottles,['a20f67b391030e5cac0afe988906825f'],ea465e5cd92247829f52ff0c8591d1bb,551,10,11,21
医药器械,灯检机,1.0,灯检机 is a piece of equipment used in the 医药器械 industry for inspecting medicine bottles,['a20f67b391030e5cac0afe988906825f'],2dbac25b512c4f21965169a95a910a94,552,10,2,12
医药器械,CT扫描仪的定位系统,1.0,CT扫描仪的定位系统 is a product within the medical device industry,['0121fa7828a456349a5d679825172e9b'],97958ed004f645b1b331fa0e66faa313,553,10,9,19
某大型制药企业,自动化制药设备,1.0,某大型制药企业 has implemented 自动化制药设备 in its production processes to enhance efficiency and quality,['794fefdb523287e635a5dce19320814a'],48129b4ee99f4e30843fd4395d4815c0,554,2,8,10
医疗影像设备,CT扫描仪的定位系统,1.0,"CT扫描仪的定位系统 is a part of the medical imaging equipment, providing precise control for imaging",['0121fa7828a456349a5d679825172e9b'],6de4c00e48b3480883e696e24df9fda4,555,5,9,14
自动化多轴钻孔设备,多轴钻孔机,1.0,自动化多轴钻孔设备 is a type of 多轴钻孔机 used for drilling holes with high precision and consistency,['d560c15d411111345f80197f7486058a'],4b3d236101de4904ab348e3e3b11b4be,556,1,9,10
多轴钻孔机,X、Y、Z三轴,1.0,X、Y、Z三轴 are the coordinate system used to control the movement of the drill heads in the 多轴钻孔机,['d560c15d411111345f80197f7486058a'],5be2ce9957ba404f939b6c8175015619,557,9,1,10
多轴钻孔机,螺杆,1.0,螺杆 is used in the 多轴钻孔机 to convert rotational motion into linear motion for precise positioning,['d560c15d411111345f80197f7486058a'],fe77344850214c1cac923094de81098c,558,9,1,10
多轴钻孔机,钻孔头,1.0,钻孔头 is the tool used in the 多轴钻孔机 to drill holes in various materials,['d560c15d411111345f80197f7486058a'],798f739abfc14a13bf3911d0a9cfb63b,559,9,1,10
自动化点胶机中的点胶头位置控制,点胶机,2.0,"The entity in focus is the ""点焊机中的点焊头位置控制"" (position control of the welding head in spot welding machines), which is a crucial component in the automation of spot welding machines. This position control system is responsible for governing the movement of the welding head, ensuring precision and efficiency in the welding process. As part of the automated spot welding machine, the position control of the welding head plays a significant role in the functionality of the machine, facilitating the accurate and controlled movement necessary for high-quality spot welding operations.",['4b9a8f4ccbb34c68e3eae76bc8f0b994' 'c72dd4780b72f9f00821a0bf9f02bcb6'],3105de8188fd41d88d0dbf0a5d48e443,560,10,8,18
自动化点胶机中的点胶头位置控制,工控机,1.0,工控机是实现自动化点胶机中的点胶头位置控制的关键设备，用于控制整个系统的运行,['4b9a8f4ccbb34c68e3eae76bc8f0b994'],8108dde0e62a48008a270138a690a0b9,561,10,2,12
自动化点胶机中的点胶头位置控制,直线电机,1.0,直线电机是实现x轴和y轴运动的关键设备，用于自动化点胶机中的点胶头位置控制,['4b9a8f4ccbb34c68e3eae76bc8f0b994'],d07207b853c14504a44eea1d4778f902,562,10,7,17
自动化点胶机中的点胶头位置控制,直线编码器,1.0,直线编码器用于测量直线电机的位移和速度，是实现自动化点胶机中的点胶头位置控制的必要设备,['4b9a8f4ccbb34c68e3eae76bc8f0b994'],406822a1a01a4140baf9bbf1d479f07e,563,10,6,16
自动化点胶机中的点胶头位置控制,直流伺服驱动器,1.0,直流伺服驱动器用于控制直线电机和旋转伺服电机的运动，是实现自动化点胶机中的点胶头位置控制的关键设备,['4b9a8f4ccbb34c68e3eae76bc8f0b994'],fe47ba3762ae4feda39904d59cbb4160,564,10,9,19
自动化点胶机中的点胶头位置控制,旋转伺服电机,1.0,旋转伺服电机用于z轴的运动控制，是实现自动化点胶机中的点胶头位置控制的关键设备,['4b9a8f4ccbb34c68e3eae76bc8f0b994'],53032c2afcb5474a88446ad7c5506980,565,10,4,14
自动化点胶机中的点胶头位置控制,丝杆传动,1.0,丝杆传动用于将旋转运动转换为直线运动，是实现z轴运动控制的关键设备,['4b9a8f4ccbb34c68e3eae76bc8f0b994'],5c66a88612a245cb91fbba9c094f12fc,566,10,2,12
自动化点胶机中的点胶头位置控制,旋转编码器,1.0,旋转编码器用于测量旋转伺服电机的旋转角度和速度，是实现自动化点胶机中的点胶头位置控制的必要设备,['4b9a8f4ccbb34c68e3eae76bc8f0b994'],b4c54fb7ce0b4b77afd5fbe5a8a2527f,567,10,4,14
自动化点胶机中的点胶头位置控制,欧洲某家电子制造企业的点胶机使用案例,1.0,欧洲某家电子制造企业的点胶机使用案例是自动化点胶机中的点胶头位置控制的实际应用案例,['c72dd4780b72f9f00821a0bf9f02bcb6'],c8b60cdb74104667b5d2b4b70d74d039,568,10,1,11
点胶机,直线电机,1.0,直线电机是点胶机中实现X、Y轴平面运动的关键部件,['c72dd4780b72f9f00821a0bf9f02bcb6'],333e294d7cc34df4abc47ad9ced3d186,569,8,7,15
点胶机,旋转伺服电机,1.0,旋转伺服电机是点胶机中实现Z轴垂直运动的关键部件,['c72dd4780b72f9f00821a0bf9f02bcb6'],15e66e10d12f4520abca20985d2cb39c,570,8,4,12
点胶机,直流伺服驱动器,1.0,直流伺服驱动器是控制点胶机中直线电机和旋转伺服电机运行的驱动装置,['c72dd4780b72f9f00821a0bf9f02bcb6'],2a271d9b5d7b46fea4046d5590eed1d7,571,8,9,17
点胶机,直线编码器,1.0,直线编码器是检测点胶机中直线电机位移和速度的关键部件,['c72dd4780b72f9f00821a0bf9f02bcb6'],99e372089bed4a0394af57175679f8e4,572,8,6,14
点胶机,旋转编码器,1.0,旋转编码器是检测点胶机中旋转伺服电机旋转角度和速度的关键部件,['c72dd4780b72f9f00821a0bf9f02bcb6'],62afe93767684ea38f861d20fb05ff71,573,8,4,12
点胶机,丝杆传动,1.0,丝杆传动是实现点胶机中Z轴垂直运动的机械结构,['c72dd4780b72f9f00821a0bf9f02bcb6'],8fc1fbff7e6c459c93ce2c2f5a62226e,574,8,2,10
工控机,6轴机械臂码垛机器人,1.0,工控机 is used to control the 6轴机械臂码垛机器人,['cdeb6a80c5f50f79066c94f515892c2d'],04b3ae04020349a9bc568f26d17eab14,575,2,9,11
直线电机,高速取放机,1.0,直线电机 is a component in the 高速取放机 that contributes to the precision and speed of the pick-up and placement operation,['993c62a4486ef6aeef83623cbe6ec2b5'],bbc4d367c60f41ad8a279c12e5cc7da6,576,7,7,14
直线电机,贴片机贴片头的运动控制,1.0,直线电机 is an option for the Z-axis motion in the 贴片机贴片头的运动控制,['07462221b3d84a411e218d4b81d9e334'],9a1aff251eda416ea6270e6158e663fc,577,7,9,16
直线电机,固晶机,1.0,直线电机 is used in the 固晶机 for precise linear motion,['7b0d50ca36fedb4fb7b68e4eec73b368'],7a9e50846c274338ab09e7313b540edb,578,7,5,12
直线电机,刀具磨削机,1.0,直线电机 is part of the control system for the 刀具磨削机,['c73034d6a6f91e79c6bd21fffa416202'],b268cc3ef860434ba663dd46af633cc5,579,7,5,12
直线电机,CT扫描仪的定位系统,1.0,直线电机 is used in the CT scan positioning system for linear motion control,['0121fa7828a456349a5d679825172e9b'],1c9f67904a4c4fcc8cdac6a605900248,580,7,9,16
直线编码器,贴片机贴片头的运动控制,1.0,直线编码器 provides position feedback for the Z-axis motion in the 贴片机贴片头的运动控制,['07462221b3d84a411e218d4b81d9e334'],e00c403d1dc84ba6a37ee193596e320f,581,6,9,15
直线编码器,固晶机,1.0,直线编码器 is used in the 固晶机 for measuring linear displacement and providing feedback,['7b0d50ca36fedb4fb7b68e4eec73b368'],3f2e726c3b624fe7bf11de9be2c0457e,582,6,5,11
直线编码器,CT扫描仪的定位系统,1.0,直线编码器 is used in the CT scan positioning system for measuring linear motion,['0121fa7828a456349a5d679825172e9b'],f71dc0c394f04771af7e2ed37f85647e,583,6,9,15
直线编码器,CNC小型雕刻机,1.0,直线编码器 is a component of the CNC小型雕刻机 that measures the position and speed of linear motion,['ff1f5521156a3aa41a97fbd693ec610f'],2fea9c1856e54a91b79a9ce85755fbf5,584,6,7,13
直流伺服驱动器,贴片机贴片头的运动控制,1.0,直流伺服驱动器 controls the Z-axis motor in the 贴片机贴片头的运动控制,['07462221b3d84a411e218d4b81d9e334'],7823b4c5b3364c5f890d05f33a46bdde,585,9,9,18
直流伺服驱动器,晶圆自动化搬运机器人,1.0,直流伺服驱动器 is integrated into the 晶圆自动化搬运机器人 to provide smooth motion control,['539698a25cb179675acbe49815b3afbc'],183f3a0b73ff41c5bb4a19fd7adf0c1d,586,9,4,13
直流伺服驱动器,CT扫描仪的定位系统,1.0,直流伺服驱动器 is used in the CT scan positioning system for precise and smooth control of motion,['0121fa7828a456349a5d679825172e9b'],392e06f17d724484a9cfb85fe69aac50,587,9,9,18
直流伺服驱动器,备各轴的精准控制,1.0,直流伺服驱动器 is used to achieve备各轴的精准控制 in medical imaging devices,['3fb069ed8802e04fa8fc1cc2e2a916d5'],6f49e00cdac04a358173ecd40351ee00,588,9,1,10
直流伺服驱动器,可靠性和耐用性,1.0,直流伺服驱动器 contributes to the可靠性和耐用性 of the system,['3fb069ed8802e04fa8fc1cc2e2a916d5'],3fef96af4ec343da8c34f8b09518de8a,589,9,1,10
直流伺服驱动器,易于操作和维护,1.0,直流伺服驱动器 facilitates易于操作和维护 by providing smooth and precise control,['3fb069ed8802e04fa8fc1cc2e2a916d5'],bd403eff654e42c997e5656a2b1c1a20,590,9,1,10
直流伺服驱动器,安全性考虑,1.0,直流伺服驱动器 is designed with安全性考虑 in mind to ensure safety standards are met,['3fb069ed8802e04fa8fc1cc2e2a916d5'],5763d829837144f199fac2b490b38110,591,9,1,10
旋转伺服电机,贴片机贴片头的运动控制,1.0,旋转伺服电机 is used for the R-axis motion in the 贴片机贴片头的运动控制,['07462221b3d84a411e218d4b81d9e334'],234c6f1859f0405ab607f0be53e7b06c,592,4,9,13
旋转伺服电机,CT扫描仪的定位系统,1.0,旋转伺服电机 is used in the CT scan positioning system for rotational control,['0121fa7828a456349a5d679825172e9b'],21800eab85b94d4880bcada7a60763e5,593,4,9,13
旋转编码器,贴片机贴片头的运动控制,1.0,旋转编码器 provides position feedback for the R-axis motion in the 贴片机贴片头的运动控制,['07462221b3d84a411e218d4b81d9e334'],b8bb28a7a9624b6d805be89adfe29eb5,594,4,9,13
旋转编码器,CT扫描仪的定位系统,1.0,旋转编码器 is used in the CT scan positioning system for measuring rotational motion,['0121fa7828a456349a5d679825172e9b'],61f26f8850504d56a6b7cd764c33299d,595,4,9,13
手机屏幕/笔记本电脑触摸板的按压检测设备,直线电机+直流伺服驱动器+力传感器,1.0,"直线电机, 直流伺服驱动器, and 力传感器 are essential components of the 手机屏幕/笔记本电脑触摸板的按压检测设备 to achieve precise force control",['a8a882055b379825fd5e73405b085f92'],d4456fac0ada4b6fbe3cfee873403d00,596,2,1,3
自动售货机,售货机,1.0,自动售货机 is a type of 售货机 used in the retail industry,['617f570544f5137ea2a26ea012860b88'],f8fd3fcf650b47b2b1692506ebe77762,597,8,1,9
自动售货机,零售业,1.0,自动售货机 is used in the 零售业 to sell goods,['617f570544f5137ea2a26ea012860b88'],d95acc24180c47caa34114627d501592,598,8,1,9
自动售货机,消费类,1.0,自动售货机 is used in the 消费类 industry to sell goods,['617f570544f5137ea2a26ea012860b88'],f4753ab09adc42a9a52754e95440d4b9,599,8,3,11
自动售货机,投放头,1.0,投放头 is a component of the 自动售货机 used for precise placement of goods,['617f570544f5137ea2a26ea012860b88'],12f5a7c56b454a3d8aae97f65908f96b,600,8,1,9
消费类,按摩机器人,1.0,"按摩机器人 is part of the consumer industry, targeting consumer products and services",['cd97ce82b07072c24ffdddbbf2a468a4'],95f79ff0b8a34080ae2ac8448ce561f1,601,3,3,6
自动光伏电池测试设备,光伏测试设备,1.0,自动光伏电池测试设备 and 光伏测试设备 are similar types of equipment used for testing photovoltaic cells,['ead29f227b9db281279d460a522ad9d5'],8733d4602c084e1cab1384dde0306abf,602,6,1,7
丝网印刷机,旋转电机,1.0,旋转电机 is used in the 丝网印刷机 to provide rotational motion for the processing of materials,['3985deee87120aea5fa768e9170c7361'],ded3a49efdf6479a991cad53d0758cf4,603,7,4,11
丝网印刷机,传送带,1.0,传送带 is used in the 丝网印刷机 to transport materials between different processing positions,['3985deee87120aea5fa768e9170c7361'],816fceb7e1ca4b5d9277368f78e6ed80,604,7,1,8
丝网印刷机,ECAT控制器（倍福 C6030 PLC ）,1.0,ECAT控制器 is used in the 丝网印刷机 to coordinate the operations and control the system,['3985deee87120aea5fa768e9170c7361'],50539d4503a4495097f49a8ed83e2462,605,7,1,8
丝网印刷机,迈为,1.0,迈为 may have solutions or experience related to the operation or design of the 丝网印刷机,['3985deee87120aea5fa768e9170c7361'],d6f67aa7ef0e4a19bf5830e777aafea5,606,7,1,8
丝网印刷机,光伏设备丝网印卷纸送料工位,1.0,光伏设备丝网印卷纸送料工位 is a part of the process where the 丝网印刷机 is used for printing,['832e80057536b00f94963c0e4b0ec74e'],bbf61f9cd3e14f46a010d704e86be008,607,7,2,9
旋转电机,转塔式测试分选机,1.0,旋转电机 is a component of the 转塔式测试分选机 for rotating actions,['051f5fcffcb071578deaa06a2635a685'],5d34e587bd2f41dba285e9178f179577,608,4,10,14
旋转电机,车载雷达转台,1.0,旋转电机 is a component of the 车载雷达转台 that provides rotational motion,['d788500a87babbf7fc609e78e060493d'],901b491be7344401b4544ff05e591a0e,609,4,4,8
旋转电机,转塔,1.0,旋转电机 powers the rotation of the 转塔,['a20f67b391030e5cac0afe988906825f'],ecacbf62b81d485396a56e1730e75a04,610,4,2,6
音圈以设定力按压屏幕,多模态检测设备,1.0,多模态检测设备 is used in the scene of 音圈以设定力按压屏幕 for detection purposes,['04a58d92db9eb3b50b00d935dfc4be91'],ba0ad1bcf02b4928a1b7ff7b23acdd6f,611,3,1,4
音圈以设定力按压屏幕,"单向水平施力, 双向水平施力, 垂直向上施力, 按压检测",1.0,These actions are performed in the scene of 音圈以设定力按压屏幕,['04a58d92db9eb3b50b00d935dfc4be91'],0e3c66c25d7e43a7960c37d28315e5d8,612,3,1,4
音圈以设定力按压屏幕,结构，控制，驱动,1.0,结构，控制，驱动 are the components needed to execute the action in the scene of 音圈以设定力按压屏幕,['04a58d92db9eb3b50b00d935dfc4be91'],a0e0d5b7db9f4efcb5277856db799775,613,3,1,4
物流输送顶升系统,滚动电机+伺服驱动器+传送带,1.0,"滚动电机, 伺服驱动器, and 传送带 are essential components of the logistics system for conveying items",['5f2031d0db3b974786f20359afd26bc6'],3f85dab93736440f9776020b6410aa9b,614,3,1,4
物流输送顶升系统,旋转伺服电机+伺服驱动器+顶升机构,1.0,"旋转伺服电机, 伺服驱动器, and 顶升机构 are essential components of the logistics system for lifting items",['5f2031d0db3b974786f20359afd26bc6'],710ed70c346342ff81ccf205e30271bb,615,3,1,4
多轴协调控制,高铁检测设备,1.0,多轴协调控制 is used in 高铁检测设备 to ensure precision and efficiency in the inspection process,['b1f91de1c6784988229a450e724fc412'],b3d3e8ba2ede4574a0498f082f0c15ae,616,3,2,5
多轴协调控制,全自动咖啡机,1.0,"多轴协调控制 is used in the 全自动咖啡机 to ensure the precise operation of components like the water pump, grinder, and frother",['19b0b1daced528c841d48a7a99e4bb55'],8686013390614eca9116ccbab27431d7,617,3,6,9
高铁检测设备,某铁路公司,1.0,某铁路公司 uses 高铁检测设备 for inspecting railway tracks and trains,['b1f91de1c6784988229a450e724fc412'],fd8c8b7e3b9248abb1d8cb8958ab86d3,618,2,1,3
生物实验室液体处理系统,液泵,1.0,"液泵 is a component of the 生物实验室液体处理系统, used for handling and transferring liquids",['ed9c834c687745e8716e27c3f805a0df'],039594428123415f95deb246f5097169,619,6,1,7
生物实验室液体处理系统,输送管,1.0,"输送管 is a component of the 生物实验室液体处理系统, facilitating the transfer of liquids",['ed9c834c687745e8716e27c3f805a0df'],d78ce7696ff14234a544de945ffe40d6,620,6,1,7
生物实验室液体处理系统,生物技术,1.0,生物实验室液体处理系统 is used in the 生物技术 industry for automated handling and transfer of reagents,['ed9c834c687745e8716e27c3f805a0df'],59b21508be904875af22b5c1cfdcd211,621,6,2,8
生物实验室液体处理系统,某生物公司,1.0,某生物公司 uses the 生物实验室液体处理系统 for high-throughput liquid handling in CRISPR laboratory applications,['ed9c834c687745e8716e27c3f805a0df'],e9c7a1d505b14229afbbef7c0d04751e,622,6,1,7
生物技术,生化反应器控制,1.0,生化反应器控制 is a technology used in the 生物技术 industry for controlling biochemical reactions,['40b1d0a5efd1684b5a5bb486a1b454db'],4b0efcd54efc40e8a884ac6c31deada2,623,2,6,8
自动化天线测量系统,天线测量设备,1.0,天线测量设备 is a part of the automation system for antenna measurement,['8e000fc4a60954e69e5b2dceaa13a5c0'],0970f08f3d1a4d638d44e2ccb9237382,624,7,1,8
自动化天线测量系统,旋转平台,1.0,旋转平台 is a component used in the automation system for rotating antennas,['8e000fc4a60954e69e5b2dceaa13a5c0'],8f10c11ecb5142029869025521c73431,625,7,1,8
自动化天线测量系统,测试传感器,1.0,测试传感器 is a component used in the automation system for measuring parameters,['8e000fc4a60954e69e5b2dceaa13a5c0'],e36a0e3901864a7eaa5f5ad4280a6471,626,7,1,8
XY方向（有些是XYR）精密定位,精密运动台（较小的方形物料台）,1.0,XY方向（有些是XYR）精密定位 is used to adjust the position of materials on the 精密运动台（较小的方形物料台）,['6138160fcd06aaa5e5058e3af0177c5c'],6fce354faa104fe58ba8a565eb3c43f2,627,1,2,3
精密运动台（较小的方形物料台）,X与Y两个方向的直线电机，R轴则加上旋转电机，驱动器，ECAT控制器,1.0,X与Y两个方向的直线电机，R轴则加上旋转电机，驱动器，ECAT控制器 are components of the 精密运动台（较小的方形物料台） for achieving precise motion,['6138160fcd06aaa5e5058e3af0177c5c'],20585e9a43c04375aa334e946e2dd144,628,2,1,3
自动物流分拣系统,分拣系统,1.0,自动物流分拣系统 is a type of 分拣系统 used in logistics,['bb8dd1736ac0ae84f0cefaf4d9ae1d0d'],32e343c0ae454660bdfcd1d3133baf0a,629,8,1,9
自动物流分拣系统,抓取设备,1.0,抓取设备 is a component of the 自动物流分拣系统 used for item handling,['bb8dd1736ac0ae84f0cefaf4d9ae1d0d'],505ab840f6cc4fa6a839ebfe82d255ed,630,8,1,9
自动物流分拣系统,某大型物流企业的自动化分拣系统应用案例,1.0,某大型物流企业的自动化分拣系统应用案例 is an example of the 自动物流分拣系统 in action,['bb8dd1736ac0ae84f0cefaf4d9ae1d0d'],e38eb1698900424bb7392a74ff0f3351,631,8,1,9
取放运动控制,高速取放机,1.0,取放运动控制 is the specific action performed by the 高速取放机 in the semiconductor industry,['993c62a4486ef6aeef83623cbe6ec2b5'],855c57eecf2a45c7aab02ff1ac36938d,632,1,7,8
高速取放机,3个直流伺服驱动,1.0,3个直流伺服驱动 are components in the 高速取放机 that control the axes for high-speed pick-up and placement,['993c62a4486ef6aeef83623cbe6ec2b5'],6ee77949c94d4906bd98c24341fdfa03,633,7,2,9
