id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
d9ef017549724f4fbc4ff4ba6701dac0,某风电场,"ORGANIZATION, COMPANY",某风电场 is a wind farm that operates wind turbines for electricity generation,257,,['ca322957994b2f23af0e8bcc2550ef68'],"[-0.03676395  0.01335547 -0.04048945 ... -0.01528479  0.00447872
  0.00456957]"
33b9e826af3f43838c07c847b6349497,金属带飞达场景,"SCENE, INDUSTRY_APPLICATION","金属带飞达场景 is a specific setting in the industry where feeder devices, also known as '飞达' in Chinese, are used for feeding materials. The term '飞达' is a phonetic translation of the English word 'feeder'.",258,,['a2560e0ede818486829442c1f6e3f90b'],"[ 0.01990262 -0.00350925 -0.00467199 ... -0.02725044 -0.0106735
 -0.00892303]"
dbe9063124d047dc8d6fcaeadcda038f,飞达模组,"PRODUCT, EQUIPMENT","飞达模组 is a module used in the 3C equipment industry, specifically designed for feeding materials in various forms such as metal strips, paper bands, and plastics. It is composed of an electric control module, a feeding module, and a tool module.",259,,['a2560e0ede818486829442c1f6e3f90b'],"[ 0.03796093 -0.00091981  0.02082644 ... -0.04212607 -0.00910783
 -0.02158379]"
c885166d0c454a748376b56279f96408,旋转伺服电机+丝杆+气缸+结构+驱动器+PLC,"COMPONENTS, PARTS",旋转伺服电机+丝杆+气缸+结构+驱动器+PLC are the components required to complete the actions in the '金属带飞达场景'. These parts work together to ensure the smooth operation of the feeding process.,260,,['a2560e0ede818486829442c1f6e3f90b'],"[ 0.03377382 -0.01547765  0.00338229 ... -0.01831627 -0.00620927
 -0.01996102]"
586bccefb1e344289c1ee984e165de9c,华亚飞达项目,"PROJECT, CASE_STUDY","华亚飞达项目 is a specific project or case study that our company has worked on, related to the '飞达模组' and '金属带飞达场景'.",261,,['a2560e0ede818486829442c1f6e3f90b'],"[ 0.0425073   0.00861418 -0.00394335 ... -0.01166525 -0.02404493
  0.03452393]"
a2201b8753ba4847ab0b22054e27d2c0,光热发电定日镜,"PRODUCT, TECHNOLOGY",光热发电定日镜 is a device used in concentrated solar power plants to reflect sunlight onto a central receiver,262,,['1356538fb18fd91002b00750f2f9bd65'],"[-0.03114095 -0.00265186 -0.0028733  ...  0.0172873   0.00416657
 -0.00659023]"
b5ecd0553dd742f5813c9b855d548a41,PLC,"PRODUCT, TECHNOLOGY","The Programmable Logic Controller (PLC) is an industrial computer system specifically designed for the automation and control of manufacturing and industrial processes. It excels in managing and optimizing operations within the production environment, offering a robust solution for the execution of logic operations, data manipulation, and control functions. The PLC is a critical component in the modern manufacturing and logistics technology sector, enabling efficient and precise control over various processes, from assembly lines to complex machinery operations. Its versatility and reliability make it an indispensable tool for industrial engineers and automation specialists in enhancing productivity and ensuring the smooth operation of industrial facilities.",263,,"['07462221b3d84a411e218d4b81d9e334' '1356538fb18fd91002b00750f2f9bd65'
 '1f738b4b390bb6d06b5afd780d7d1cd1']","[ 0.01831766 -0.0020595  -0.02424041 ... -0.01469905 -0.00447401
 -0.01580726]"
89b2003e97804961805ea1886d078ebd,主轴,"PRODUCT, TECHNOLOGY","主轴 is a component consisting of a servo motor, Hall encoder, reducer, and screw rod, used for precise control in the 光热发电定日镜",264,,['1356538fb18fd91002b00750f2f9bd65'],"[ 0.00290687  0.00388266 -0.00059344 ... -0.02423387 -0.01224708
 -0.04828267]"
6dd7f5f6b4544271a97f6a136f82fc3d,副轴,"PRODUCT, TECHNOLOGY","副轴 is a component similar to the main axis, consisting of a servo motor, Hall encoder, reducer, and screw rod, used for additional control in the 光热发电定日镜",265,,['1356538fb18fd91002b00750f2f9bd65'],"[ 0.02570942  0.00317202 -0.01023869 ... -0.00810867 -0.00860111
 -0.03562843]"
eb01db8435554f2cbafe39a50f62f20a,东锅,"ORGANIZATION, COMPANY",东锅 is a company that may have experience or case studies related to the 光热发电定日镜,266,,['1356538fb18fd91002b00750f2f9bd65'],"[ 0.02536992 -0.00498414 -0.02043272 ...  0.01000313 -0.00580729
 -0.01596925]"
3d175ad1f0014cd4871eff4e86db9f88,电批,"PRODUCT, TOOL","The entity ""\u7535\u6279"", known as an electric screwdriver, is a versatile electric tool utilized in the assembly process for tightening or loosening screws. It is an essential product in the electric tool industry, specifically designed for automatically locking various screws, making it a critical component in the electric tool sector of the manufacturing industry. This tool is widely used in professional settings where precision and efficiency in screw tightening are required.",267,,['0c80e93a0cd526d5772684b100405e43' 'cd075fd077df22767f0bee4befbd9610'],"[-0.00934418 -0.03095649 -0.02931204 ... -0.0212521  -0.02296141
  0.00708407]"
c8e706fbdc90420d952deed03c4f04b4,电动螺丝刀,"PRODUCT, TOOL","The entity, ""电动螺丝刀"" (Electric Screwdriver), is a versatile tool predominantly utilized in the manufacturing sector, particularly in the lithium battery equipment industry. It harnesses electric power to drive screws, making it an indispensable asset on assembly lines. This electric screwdriver is not only efficient for screw tightening tasks but also integrates advanced features such as speed and torque control, ensuring precision and consistency in operations. Its application in the lithium battery equipment industry highlights its role in high-precision assembly processes, where control over speed and torque is critical for maintaining product quality and efficiency.",268,,['0c80e93a0cd526d5772684b100405e43' '429770fe8f393c34ddc5b3b06c00b11f'],"[-0.01216955 -0.03230801 -0.02451704 ... -0.04154824 -0.01183037
 -0.0125795 ]"
cf6115e69d6649cc99ef2bd11854ccfb,位置、力矩控制,"FUNCTION, TECHNIQUE",位置、力矩控制 is a technique used to control the position and torque of the electric screwdriver,269,,['0c80e93a0cd526d5772684b100405e43'],"[-0.02185464  0.00146307  0.00226745 ... -0.046556   -0.01555586
 -0.02396752]"
9ed7e3d187b94ab0a90830b17d66615e,1旋转伺服电机（含编码器或霍尔）+1减速机+1DC伺服驱动器（485或CAN）+1自研主站,"PRODUCT, COMPONENTS",These components are used together to achieve precise control in the electric screwdriver system,270,,['0c80e93a0cd526d5772684b100405e43'],"[-0.01514001  0.01620769  0.00787609 ... -0.00896831 -0.0123497
 -0.02473004]"
b4c7432f712849d7aba9dccbb77471ef,艾尔特,"COMPANY, CASE STUDY",艾尔特 is a company that has implemented a similar scene or solution in the electric tool industry,271,,['0c80e93a0cd526d5772684b100405e43'],"[ 0.02111287  0.00868627 -0.0304852  ... -0.02310245  0.00452869
 -0.01947252]"
434e752b992c4e6a812557529315c5b9,自动输液泵,"PRODUCT, MEDICAL DEVICE",自动输液泵 is a medical device used for precise control of infusion rate and volume in medical settings,272,,['cc3f86276324c4b3b25d1ec3649d9abf'],"[ 0.01774028  0.00941053  0.00491995 ... -0.03474372 -0.01653951
 -0.01713622]"
df79a27b9a4f42fd839c90bb8a79ad91,输液泵,"PRODUCT, MEDICAL DEVICE",输液泵 is a specific type of medical device used for controlling the flow of fluids into a patient's body,273,,['cc3f86276324c4b3b25d1ec3649d9abf'],"[ 0.01606368  0.0127118   0.00066811 ... -0.0341176  -0.00414539
 -0.00837573]"
8f140fd7126f47b6b00307b0181509f9,泵头,"PRODUCT, COMPONENT",泵头 is a component of the infusion pump responsible for the actual fluid delivery,274,,['cc3f86276324c4b3b25d1ec3649d9abf'],"[ 0.02396622  0.00375745 -0.00824504 ... -0.03875834 -0.00472998
 -0.01826806]"
40450f2c91944a81944621b94f190b49,转台,"EQUIPMENT, LOCATION",转台 is a specific workstation used for product display or processing in the 3C equipment industry,275,,['3a1d23ceba280b76b50f854902585bbb'],"[ 0.01674598 -0.02316849  0.01073908 ... -0.01698651 -0.02874966
 -0.0229495 ]"
5b9fa6a959294dc29c8420b2d7d3096f,转台装置,"PRODUCT, TECHNOLOGY","转台装置 is a device used in the 3C equipment industry for product display or processing, featuring stable rotation and precise positioning through the use of a DC servo drive",276,,['3a1d23ceba280b76b50f854902585bbb'],"[ 0.0236272   0.00557544  0.03526795 ... -0.0318648  -0.01938125
 -0.02827435]"
b84d71ed9c3b45819eb3205fd28e13a0,人形机器人,"PRODUCT, TECHNOLOGY","人形机器人 is a type of robot designed to resemble a human form, typically used in various industries including consumer products and manufacturing",277,,['1414dfe00486439d8b6e21e0ab903a45'],"[-0.00287064  0.01146087 -0.02362066 ...  0.00057255  0.00301636
 -0.02432705]"
b0b464bc92a541e48547fe9738378dab,FAE部门,"ORGANIZATION, DEPARTMENT","FAE部门 is a department within a company that provides technical support and expertise, often related to engineering and product development",278,,['1414dfe00486439d8b6e21e0ab903a45'],"[-0.0371015  -0.03687467 -0.00930518 ... -0.00424792 -0.02094538
 -0.03362388]"
44c65dda6fb7472dae36f6eea720ab47,南科大,"ORGANIZATION, EDUCATIONAL INSTITUTION","南科大, short for Southern University of Science and Technology, is an educational institution that may have been involved in projects or research related to the application of human-shaped robots",279,,['1414dfe00486439d8b6e21e0ab903a45'],[0.01112693 0.01910225 0.00478136 ... 0.00064484 0.00617232 0.00313583]
5d97ff82691c4482973d73d1860e4757,红外干扰设备,"PRODUCT, TECHNOLOGY",红外干扰设备 is a device used to emit infrared signals to interfere with enemy equipment,280,,['fe557d4342348364f94380da2231b422'],"[-0.03534148 -0.01332853 -0.01619243 ... -0.00798338 -0.03350192
 -0.00546058]"
2567445079794d1e84f17abc48776002,角度调整机构,"PRODUCT, TECHNOLOGY","The entity, ""角度调整机构"" (Jiǎodù tiáozhěng jīgòu), is a sophisticated component that serves dual critical functions in advanced technological systems. Primarily, it is a mechanism designed for the precise adjustment of the laser angle, ensuring the collection of accurate wind speed data. This capability is essential in meteorological and aerospace applications, where minute adjustments can significantly impact data integrity and system performance. Additionally, the ""角度调整机构"" plays a pivotal role in the infrared interference system, where its precision in angle adjustment is crucial for the system's effectiveness. This dual functionality highlights the versatility and importance of the ""角度调整机构"" in maintaining operational accuracy and reliability in various high-precision applications.",281,,['5d4207d4245f8e80d82d635747760370' 'fe557d4342348364f94380da2231b422'],"[-0.02487216 -0.01078937 -0.01377759 ... -0.01848593 -0.04487865
 -0.00258333]"
392be891f8b649fabdc20e7bf549f669,某军工企业,"ORGANIZATION, COMPANY",某军工企业 is a defense industry company that produces military equipment,282,,['fe557d4342348364f94380da2231b422'],"[ 0.00086183 -0.00138189 -0.01158026 ... -0.0042238  -0.04963626
 -0.00279136]"
0111777c4e9e4260ab2e5ddea7cbcf58,国防,INDUSTRY,国防 represents the defense industry sector,283,,['fe557d4342348364f94380da2231b422'],"[-0.03624206 -0.01688628 -0.02651057 ... -0.00763046 -0.06252534
 -0.03926693]"
785f7f32471c439e89601ab81c828d1d,自动化打包机,"PRODUCT, TECHNOLOGY","自动化打包机 is a machine used in the logistics industry for packing operations, controlled by a DC servo drive to achieve fast and efficient packing tasks",284,,['2554bdac15587d028fa7857848167eb4'],"[ 0.0239074   0.01234255  0.02897776 ... -0.04745039 -0.00979806
 -0.02398578]"
6768339b54084020aec27adcef8994ff,物流打包自动化系统,"PRODUCT, SYSTEM","物流打包自动化系统 is a comprehensive solution that includes automation of packing processes in the logistics industry, potentially incorporating various components and technologies",285,,['2554bdac15587d028fa7857848167eb4'],"[ 0.03709548  0.01850148  0.00101256 ... -0.05510682  0.00169125
 -0.02007304]"
f09f381c319f4251847d1a4bb8cdcac1,药物分拣设备,"PRODUCT, EQUIPMENT",药物分拣设备 is a specialized equipment used for sorting medicines in the pharmaceutical industry,286,,['8327ea60cb9724d1bf3f13f18f1b917c'],"[ 0.00246468 -0.00254168  0.01246968 ...  0.00269641 -0.03493196
 -0.00476761]"
eec11f567e7f4943b157c3a657eb9a46,多轴直流伺服驱动系统,"TECHNOLOGY, SYSTEM",多轴直流伺服驱动系统 is a technology used for controlling the precise movement of components in the drug sorting equipment,287,,['8327ea60cb9724d1bf3f13f18f1b917c'],"[ 0.02662971 -0.00365709 -0.00262544 ... -0.02821996 -0.01243581
 -0.00096878]"
efef117839b64ce9adf614a461d41ba6,机械臂,"PRODUCT, COMPONENT",机械臂 is a component used for handling and moving objects in the drug sorting process,288,,['8327ea60cb9724d1bf3f13f18f1b917c'],"[ 0.00191124 -0.03105826 -0.01372277 ... -0.02661039 -0.01158512
 -0.01706202]"
2171091ada0942d8ae7944df11659f6e,制药厂自动化分拣线,"PRODUCT, SYSTEM",制药厂自动化分拣线 is an automated system used in pharmaceutical factories for sorting medicines,289,,['8327ea60cb9724d1bf3f13f18f1b917c'],"[ 0.00691082  0.0048591   0.00142067 ...  0.00931021 -0.0153988
 -0.00554238]"
bcfdc48e5f044e1d84c5d217c1992d4b,转塔式测试分选机,"PRODUCT, EQUIPMENT",转塔式测试分选机 is a machine used in the 3C equipment industry for testing and sorting components,290,,['051f5fcffcb071578deaa06a2635a685'],"[ 0.01604465  0.00030883  0.00652901 ... -0.00330283 -0.0357125
 -0.02847335]"
b232fb0f2ac14790b931d1e7fcddd8ad,伺服凸轮控制方案,"TECHNIQUE, TECHNOLOGY",伺服凸轮控制方案 is a method for controlling the movement of components in the testing and sorting process,291,,['051f5fcffcb071578deaa06a2635a685'],"[-0.02097449 -0.00076139 -0.01681656 ... -0.02082976 -0.02083546
  0.00038268]"
1c16b22e18d3483b8d41b284754274e2,独立升降,"FUNCTION, ACTION",独立升降 is a function that allows individual components to be lifted and lowered independently,292,,['051f5fcffcb071578deaa06a2635a685'],"[-0.02704712  0.02247221  0.00394044 ...  0.01098156 -0.0190408
 -0.02962349]"
0080f96708cd4054a5f0986ca86889f4,中心电机选用DDR,"PART, COMPONENT",中心电机选用DDR refers to the use of a Direct Drive Rotary (DDR) motor as the central motor in the machine,293,,['051f5fcffcb071578deaa06a2635a685'],"[-0.01403613 -0.00148965 -0.01734583 ... -0.02140648 -0.05971603
 -0.03295098]"
e683130322ac47708a852a5e51abb7c5,全直驱方案,"TECHNIQUE, TECHNOLOGY","全直驱方案 is a technology that uses direct drive motors for all movements, providing higher efficiency in processing control",294,,['051f5fcffcb071578deaa06a2635a685'],"[-0.00886873  0.04487033  0.00359733 ... -0.02909313 -0.02727251
 -0.018222  ]"
71a0a8c1beb64da08124205e9a803d98,升降工位电机搭配伺服凸轮,,,295,,['051f5fcffcb071578deaa06a2635a685'],"[ 0.01591152 -0.01308133 -0.00764159 ... -0.02787514 -0.01930357
 -0.02282644]"
f84314943bee4c859c9a62f268c9c216,多色油墨印刷机油墨推力,"SCENE, ACTION","多色油墨印刷机油墨推力 is a specific action or function in the printing industry, where the ink must have a constant pushing force for the printer to function properly",296,,['48aaf3866f77369585afc1283e1a3b1a'],"[ 0.00945649  0.041035    0.02409821 ... -0.03385952 -0.02872045
 -0.03230638]"
ba481175ee1d4329bf07757a30abd3a1,印刷机,"EQUIPMENT, TECHNOLOGY","The entity, known as ""印刷机"" (Yìnshuājī), is a versatile machine predominantly utilized in the printing industry. It is adept at managing a wide array of printing tasks and can print on various materials, showcasing its adaptability and utility within the sector. This machine plays a crucial role in the manufacturing and logistics technology sector by enabling the production of printed materials on different substrates, thereby facilitating diverse printing requirements.",297,,['48aaf3866f77369585afc1283e1a3b1a' '51f5fa0deebff5b32f74d90b957de319'],"[-0.00301178  0.01146909 -0.01140597 ... -0.01747337 -0.03043113
 -0.01910523]"
8d8da35190bf43c5878fa38f3eb4f3d2,印刷,INDUSTRY,"印刷 represents the industry sector where printing activities, such as the use of printing machines, take place",298,,['48aaf3866f77369585afc1283e1a3b1a'],"[ 3.64476303e-03 -8.86029098e-04 -1.22919853e-03 ... -9.03231048e-05
 -4.51917499e-02 -9.12002102e-03]"
2fb7e14a3f124526bd7b24867fc18e81,东方精工,"COMPANY, ORGANIZATION","东方精工 is a company that may have experience or solutions related to the printing industry, possibly including the specific scene of oil ink thrust in multi-color printing machines",299,,['48aaf3866f77369585afc1283e1a3b1a'],"[-0.00242106  0.0106904   0.01573044 ... -0.002955   -0.01919119
 -0.00406145]"
5c13c7d61e6c4bfe839f21e7ad3530a7,贴片机场景,"PRODUCT, TECHNOLOGY",贴片机场景 is a specific application or equipment used in the semiconductor industry for precise component placement,300,,['fe6a52f206939edc5e977ee64ad94beb'],"[ 0.01664883 -0.0057546  -0.02278337 ... -0.02502341 -0.03761856
 -0.00739292]"
a621663edba64d99b7e50f1e53f32ee7,半导体设备行业,INDUSTRY,半导体设备行业 refers to the sector that manufactures and supplies equipment for the semiconductor industry,301,,['fe6a52f206939edc5e977ee64ad94beb'],"[ 9.29841335e-05 -9.48545989e-03 -4.91280518e-02 ... -3.31575200e-02
 -1.99711192e-02 -2.10160781e-02]"
42be4e140061482ea509dd3e26189480,Z+R轴控制,FUNCTION,"Z+R轴控制 is a function that involves the control of the Z and R axes in the manufacturing process, often requiring force control for soft landing",302,,['fe6a52f206939edc5e977ee64ad94beb'],"[ 0.00094045  0.01925933  0.01777521 ... -0.00132043 -0.00782577
 -0.01163302]"
4da4ef951ff340f1a3dd679de4be3341,部件组合,"PRODUCT, COMPONENTS","部件组合 includes PLC or industrial computer, Z axis 1 low-voltage DC linear motor (voice coil) + linear encoder + R axis 1 DC rotary motor + rotary encoder + 2 DC drives + force sensors for closed-loop control in some cases",303,,['fe6a52f206939edc5e977ee64ad94beb'],"[ 0.00816953 -0.02209205  0.01071233 ... -0.00565745 -0.03796175
 -0.02225821]"
2f05fcce857e4a499ca4e89a3cefbcb3,场景及方案要点,"DESIGN, REQUIREMENTS","场景及方案要点 include considerations such as motor vibration, force control function, extremely low overshoot or no overshoot, high cycle rate, coverage of various pressure control ranges, spring compensation, and high requirements for force control error",304,,['fe6a52f206939edc5e977ee64ad94beb'],"[ 0.00528727  0.04211476  0.03316914 ... -0.01336263 -0.00459086
 -0.03383818]"
b3aeb7ae009a4f52ae3ae4586e32fe11,显影机,"PRODUCT, EQUIPMENT",显影机 is a machine used in the semiconductor and display manufacturing for image development,305,,['aa5f74cf315f6aa83731f3098a81c194'],"[ 0.01010079 -0.02082515 -0.00908179 ... -0.03258025 -0.02433933
 -0.02287242]"
089b9b9841714b8da043777e2cda3767,显影头,PRODUCT,显影头 is a component of the development machine that is involved in the multi-axis motion control for high precision and uniformity in the development process,306,,['aa5f74cf315f6aa83731f3098a81c194'],"[ 0.0190763   0.00327561 -0.0008824  ... -0.04167611 -0.02531576
 -0.01166083]"
38f1e44579d0437dac1203c34678d3c3,多轴运动控制系统,"PRODUCT, TECHNOLOGY","多轴运动控制系统 is a system used for controlling the multi-axis motion of the development head, ensuring consistency and efficiency in the development process",307,,['aa5f74cf315f6aa83731f3098a81c194'],"[ 0.01979584  0.01881449 -0.01665436 ... -0.03970356 -0.0201228
 -0.01320624]"
1ca24718a96b47f3a8855550506c4b41,某显示器厂,"ORGANIZATION, COMPANY",某显示器厂 is a manufacturer that produces high-resolution display screens,308,,['aa5f74cf315f6aa83731f3098a81c194'],"[-0.01295803 -0.01542872 -0.00935866 ...  0.0143306   0.00768315
 -0.03250472]"
9c980dfe3cab44b7a83408405edab0b6,高速打标控制,"SCENE, ACTION","高速打标控制 is a specific action or function in the manufacturing process, focusing on high-speed laser marking",309,,['ef5440b55c37dc608f23f717bde61396'],"[-4.34275903e-02 -2.80842396e-05 -2.85558552e-02 ... -2.28619222e-02
 -2.29264572e-02  1.63664632e-02]"
f23484b1b45d44c3b7847e1906dddd37,激光设备,INDUSTRY,"The 激光设备 (Ji Guang She Bei) industry, also known as the laser equipment and technology sector, is a comprehensive field that encompasses the manufacturing, application, and utilization of laser technology for diverse industrial purposes. This sector specializes in the production and use of laser equipment, integrating advanced laser technology into various applications across different industries. The 激光设备 industry plays a crucial role in modern manufacturing and processing, offering precision, efficiency, and versatility in operations that range from cutting and welding to marking and drilling. The sector's focus on innovation and technological advancement ensures that it remains at the forefront of industrial development, continuously exploring new applications and improving existing processes.",310,,"['27cc8dca2eaecc56df40ff1259b58cee' '5d4207d4245f8e80d82d635747760370'
 '9b1c76a2ddd60176752001b3b9c147cb' 'ed18651c3085e19592c04bfcd0b52dac'
 'ef5440b55c37dc608f23f717bde61396']","[-0.01449831 -0.04999556 -0.01389854 ... -0.00888827 -0.05601846
  0.01900103]"
929f30875e1744b49e7b416eaf5a790c,光纤激光标刻机,"PRODUCT, TECHNOLOGY",光纤激光标刻机 is a type of laser marking machine that uses fiber lasers for precise and high-speed marking on product surfaces,311,,['ef5440b55c37dc608f23f717bde61396'],"[-0.02358489 -0.0301157  -0.00931433 ...  0.00514479 -0.0075857
  0.02790813]"
4920fda031804ce8a1073ace8e061ed6,某手机厂,"ORGANIZATION, COMPANY",某手机厂 is a manufacturer that produces mobile phones,312,,['ef5440b55c37dc608f23f717bde61396'],"[-0.00649247 -0.00647889 -0.04534536 ... -0.01400442 -0.04982939
  0.0058561 ]"
4b8aa4587c7344adac2cbfa69d5e40fa,激光打标生产线,"PRODUCT, TECHNOLOGY",激光打标生产线 is a production line that uses laser technology for marking on mobile phone cases,313,,['ef5440b55c37dc608f23f717bde61396'],"[-0.01539525 -0.02791802 -0.01846973 ...  0.0074511   0.00142817
  0.01440803]"
52701d941dfb45359693baae8f267056,协作机器人装配工位,"WORKSTATION, MANUFACTURING",协作机器人装配工位 is a specific workstation in the manufacturing industry where collaborative robots are used for assembly tasks,314,,['725fed5878bff0529e13ba809e325469'],"[ 0.01174079 -0.00496329 -0.03705556 ... -0.02765683 -0.03941784
 -0.00175354]"
31499ee6277a4d71b19cb5b6be554c69,自动化冲压机,"PRODUCT, TECHNOLOGY",自动化冲压机 is a machine used in the manufacturing industry for high-speed and high-precision pressing of parts using a direct current servo drive,315,,['b310460babc9fa725ad47320c61e0086'],"[ 0.01755902  0.01179927  0.01544608 ... -0.01146787 -0.0213485
 -0.02570845]"
d99eabad5dfd47278692569d2a9395b1,金属制造自动化设备,"PRODUCT, TECHNOLOGY",金属制造自动化设备 is a type of machinery used in the manufacturing industry for the automation of metal processing,316,,['b310460babc9fa725ad47320c61e0086'],"[ 0.01595576  0.01914501 -0.0095358  ... -0.02692846 -0.03228317
  0.01461132]"
d53f15cb7f7845de91cc44ad44ff9f6e,激光风能扫描仪（激光测风仪）,"PRODUCT, TECHNOLOGY",激光风能扫描仪（激光测风仪） is a device used for scanning and measuring wind conditions in the air,317,,['0868eedc0ef863a89360ac5deb7182c4'],"[ 0.00369192 -0.01222171 -0.0031762  ...  0.00671661 -0.01421028
 -0.00935699]"
23becf8c6fca4f47a53ec4883d4bf63f,调制器,"PRODUCT, COMPONENT",调制器 is a component that controls the modulation of signals in the laser wind energy scanner,318,,['0868eedc0ef863a89360ac5deb7182c4'],"[-0.00867372 -0.00482894 -0.00812448 ... -0.00479059 -0.03246814
 -0.01884589]"
d0ffa3bcd1234258953ff4956d19f561,多级光纤放大器,"PRODUCT, COMPONENT",多级光纤放大器 is a component that amplifies signals in multiple stages for the laser wind energy scanner,319,,['0868eedc0ef863a89360ac5deb7182c4'],"[-0.02888024 -0.00937049  0.00128013 ...  0.01405882 -0.00891936
 -0.01586434]"
ac41b77ba33c4c84877eb425aba03aa1,环形器,"PRODUCT, COMPONENT",环形器 is a component that facilitates the operation of the laser wind energy scanner,320,,['0868eedc0ef863a89360ac5deb7182c4'],"[-0.01781125 -0.00625201 -0.01640515 ... -0.02399257 -0.02324552
 -0.01318748]"
5d3184dabfd647a5a7e565f72c60ff24,望远镜,"PRODUCT, COMPONENT",望远镜 is a component used for precise scanning in the laser wind energy scanner,321,,['0868eedc0ef863a89360ac5deb7182c4'],"[-0.00623739 -0.00798176 -0.00935457 ... -0.022168   -0.02606486
 -0.00979417]"
0ec262c2cfef4dd581f3655e5e496e31,电机,"PRODUCT, COMPONENT","The entity, ""電機"" (dianji, or ""electric motor"" in English), is a versatile component serving multiple functions within various technological applications. It powers the movement of the laser wind energy scanner, facilitating the accurate measurement of wind conditions. Additionally, the electric motor is a crucial motor component in the equipment setup for terrain mapping, enabling the precise surveying of geographical landscapes. Furthermore, ""電機"" is utilized for screw tightening tasks, characterized by high peak current requirements and minimal protection, making it an essential element in manufacturing and assembly processes. Despite the diverse roles, ""電機"" demonstrates its adaptability and importance across different sectors, including renewable energy, geographical surveying, and industrial manufacturing.",322,,"['0868eedc0ef863a89360ac5deb7182c4' '429770fe8f393c34ddc5b3b06c00b11f'
 '795a6efb4c07565e2cea3077eac4130a']","[-0.02027147 -0.00075773 -0.02085867 ... -0.0267418  -0.05137811
 -0.03182625]"
100c2fccd7f74d9281707082f062ba72,牧镭,"ORGANIZATION, COMPANY",牧镭 is a company that may have experience or involvement with the laser wind energy scanner,323,,['0868eedc0ef863a89360ac5deb7182c4'],"[-0.00541254 -0.00299928 -0.00745226 ... -0.01821539 -0.02958813
 -0.01077502]"
378fc7636eeb4aabbfd40995a6960c64,直线电机加无刷电机拼接,"PRODUCT, TECHNOLOGY",直线电机加无刷电机拼接 is a technology used in the logistics industry for the purpose of creating a flexible production line where the motor segments can switch between each other to move across different coils,324,,['2b4bd1e000c8a8a34fe9fac4d360115e'],"[-0.00061664  0.04315913  0.00116819 ... -0.01662893 -0.00212437
 -0.03581832]"
80a04aa18cd649d584292f23b10c0727,柔性流水线,"PRODUCT, TECHNOLOGY","柔性流水线 is a type of production line that is adaptable and flexible, designed for use in the logistics industry",325,,['2b4bd1e000c8a8a34fe9fac4d360115e'],"[-0.03776532  0.02595494 -0.00323    ... -0.04785917 -0.00087564
  0.00586631]"
4e9ca18ccc1d4527a3bc035d07f5e162,直线电机+圆弧做无刷电机,"PRODUCT, TECHNOLOGY","直线电机+圆弧做无刷电机 is a combination of components used in the creation of a flexible production line, specifically designed for the logistics industry",326,,['2b4bd1e000c8a8a34fe9fac4d360115e'],"[-0.00658419  0.02224491 -0.02438749 ... -0.0286495   0.01363761
 -0.00329916]"
5564257e89f1428486a64fcf52f49490,自动化焊接,"PROCESS, TECHNOLOGY","自动化焊接 is a process used in the manufacturing industry, specifically in 3C equipment, involving the use of a soldering machine",327,,['90ec61cd3b48ca76d750887d30d08016'],"[ 0.01345368 -0.00553071  0.00119177 ... -0.02943785 -0.01882352
 -0.02006397]"
83c76fbd2a004d90a5b0a6736ffed61d,锡焊机,"EQUIPMENT, TECHNOLOGY",锡焊机 is a type of equipment used for soldering in the 3C equipment industry,328,,['90ec61cd3b48ca76d750887d30d08016'],"[ 0.01993528 -0.02077842  0.0109767  ... -0.02184814 -0.02277087
 -0.03276992]"
d9779c41e3c74fe0b26e23822a4b995b,板卡,"COMPONENT, PART","板卡 is a component used in the automation welding process, part of the equipment for 3C devices",329,,['90ec61cd3b48ca76d750887d30d08016'],"[ 0.01689731 -0.01617943 -0.00867519 ... -0.02062855 -0.02270067
 -0.0243214 ]"
9d7a563b3b2d405092c31f1fe08cff77,XYZR轴,"COMPONENT, PART",xyzR轴 is a component that provides multi-axis movement in the automation welding process,330,,['90ec61cd3b48ca76d750887d30d08016'],"[ 0.01279565 -0.01371389 -0.02902227 ... -0.00911102 -0.00244371
  0.01541621]"
bd43f3d439a54781bd4b721a9a269b92,XY龙门运动,"COMPONENT, PART",xy龙门运动 is a component that facilitates movement in the x and y directions in the automation welding process,331,,['90ec61cd3b48ca76d750887d30d08016'],"[-0.00477162 -0.00496349 -0.03009097 ... -0.0112362   0.00024196
 -0.02058171]"
adc0f95733e74351a891c4dadf650a52,Z轴下压,"COMPONENT, PART",z轴下压 is a component that provides downward pressure in the z-axis in the automation welding process,332,,['90ec61cd3b48ca76d750887d30d08016'],"[ 0.01059511 -0.02875865 -0.013284   ... -0.01742654 -0.05034318
 -0.00247086]"
225105a7be14447cb03186bd40756059,锡丝传动,"COMPONENT, PART",锡丝传动 is a component that involves the transmission of solder wire in the automation welding process,333,,['90ec61cd3b48ca76d750887d30d08016'],"[ 0.00880863 -0.01073903 -0.03083703 ... -0.02810837 -0.02124169
 -0.04003841]"
efce8a9d61254447a26aee99e53f0398,R轴旋转切换角度清锡与焊接,,,334,,['90ec61cd3b48ca76d750887d30d08016'],"[ 0.00777872  0.00603853  0.0535369  ... -0.02460745 -0.022691
  0.03067992]"
