level,title,type,description,source_id,community,degree,human_readable_id,id,size,graph_embedding,top_level_node_id,x,y
1,测试探针,"PRODUCT, COMPONENT",测试探针 is a component used in the testing process to interact with the lithium batteries for performance evaluation,52193089f44e2d4de3eae704535af318,106,1,469,3073b33926bd4f33807ffa3befacefaf,1,,3073b33926bd4f33807ffa3befacefaf,0,0
1,动力装置,"PRODUCT, COMPONENT",动力装置 is a component that provides the necessary power for the operation of the testing equipment,52193089f44e2d4de3eae704535af318,106,1,470,2b916117691c4872a9c4e4888d4fe4ab,1,,2b916117691c4872a9c4e4888d4fe4ab,0,0
1,车载雷达,"PRODUCT, TECHNOLOGY","车载雷达 is a device used in the automotive industry for scanning the environment, detecting targets, and avoiding obstacles",5dbdf06fa4c2f0172e062f438941881b,112,4,471,1f7b02bf486e4f42b23e9cb1a63207f3,4,,1f7b02bf486e4f42b23e9cb1a63207f3,0,0
1,方位角度调整机构,"PRODUCT, TECHNOLOGY",方位角度调整机构 is a component that allows for the adjustment of radar orientation and angle,5dbdf06fa4c2f0172e062f438941881b,112,1,472,e744c118ae7f4638a01d060bbaedd6e9,1,,e744c118ae7f4638a01d060bbaedd6e9,0,0
1,某电动车厂,"ORGANIZATION, COMPANY",某电动车厂 is a manufacturer that produces electric vehicles and utilizes technology for autonomous driving systems,5dbdf06fa4c2f0172e062f438941881b,112,1,473,e1c1080c717d437996def1a41772d179,1,,e1c1080c717d437996def1a41772d179,0,0
1,多轴喷洗控制,"SCENE, ACTION","多轴喷洗控制 is a specific action or function in a manufacturing setting, involving the control of multi-axis spray washing operations",5d67b02ec3d25e19d4c5df9075d68aad,100,1,474,63fba9a7c47a4f14ac0bee6bc90d0fea,1,,63fba9a7c47a4f14ac0bee6bc90d0fea,0,0
1,喷洗设备,"EQUIPMENT, TECHNOLOGY","喷洗设备 is a type of equipment used for cleaning various large-scale equipment or facilities, often seen in the manufacturing industry",5d67b02ec3d25e19d4c5df9075d68aad,100,2,475,6bfc2395b4f54a528a1ebac94a43acb8,2,,6bfc2395b4f54a528a1ebac94a43acb8,0,0
1,喷洗机械臂,"EQUIPMENT, ROBOTIC ARM","喷洗机械臂 is a robotic arm specifically designed for spray washing operations, capable of multi-axis movement for high-precision cleaning",5d67b02ec3d25e19d4c5df9075d68aad,111,1,476,1cce5cebf437428eb1a60dffbdfa603f,1,,1cce5cebf437428eb1a60dffbdfa603f,0,0
1,VIVO音量按键检测设备,"PRODUCT, TECHNOLOGY",VIVO音量按键检测设备 is a device used for testing volume buttons in 3C devices,f07aee97ec45456415a9098726dd2e7a,41,7,477,dc94039d6643460ca3c66150b9087129,7,,dc94039d6643460ca3c66150b9087129,0,0
1,软着陆,"ACTION, PROCESS",软着陆 is a process or action that describes a gentle and controlled landing or transition,f07aee97ec45456415a9098726dd2e7a,41,1,478,f197d75f159943f8a3ff441199790bc7,1,,f197d75f159943f8a3ff441199790bc7,0,0
1,音圈,"COMPONENT, TECHNOLOGY",音圈 is a component used in the VIVO音量按键检测设备 for volume button testing,f07aee97ec45456415a9098726dd2e7a,41,1,479,4d8890c699684c9381105b03b0b41b03,1,,4d8890c699684c9381105b03b0b41b03,0,0
1,驱动,"COMPONENT, TECHNOLOGY",驱动 is a component that powers or controls the operation of the VIVO音量按键检测设备,f07aee97ec45456415a9098726dd2e7a,41,1,480,b1658adfa43847eabad1437db235e858,1,,b1658adfa43847eabad1437db235e858,0,0
1,力传感器,"COMPONENT, TECHNOLOGY",力传感器 is a component that measures force or pressure in the VIVO音量按键检测设备,f07aee97ec45456415a9098726dd2e7a,41,1,481,a1773cac7d4c4939aec965660e5015fe,1,,a1773cac7d4c4939aec965660e5015fe,0,0
1,力控精度,"DESIGN, CRITERIA","力控精度 refers to the precision of force control in the VIVO音量按键检测设备, which is a critical design point",f07aee97ec45456415a9098726dd2e7a,41,1,482,6a054cb59fb44cf494b93988b5f88833,1,,6a054cb59fb44cf494b93988b5f88833,0,0
1,螺丝锁紧和扭松,"ACTION, PROCEDURE",螺丝锁紧和扭松 is a process where screws are tightened and loosened to adjust their height on a board with multiple screws to achieve a uniform height,f38bbac969d88a67d68b93ceb4957404,43,1,483,e7b103a52e384e3e8bf14105223e7e82,1,,e7b103a52e384e3e8bf14105223e7e82,0,0
1,锁螺丝机,"EQUIPMENT, TECHNOLOGY",锁螺丝机 is a device used in the 3C equipment industry for tightening screws,f38bbac969d88a67d68b93ceb4957404,43,2,484,3f1042452c254cecaf7189e89162adc8,2,,3f1042452c254cecaf7189e89162adc8,0,0
1,华为团泊洼实验室,"ORGANIZATION, COMPANY",华为团泊洼实验室 is a research and development facility associated with Huawei,f38bbac969d88a67d68b93ceb4957404,39,1,485,fd31d549420744d1bd1a6b1112a9a6ba,1,,fd31d549420744d1bd1a6b1112a9a6ba,0,0
1,晶体绑定和对位控制,"PROCESS, TECHNOLOGY",晶体绑定和对位控制 is a process in the semiconductor industry for bonding chips to a substrate with precise alignment,7b0d50ca36fedb4fb7b68e4eec73b368,51,1,486,f7ab348030714072a277682b51f7c588,1,,f7ab348030714072a277682b51f7c588,0,0
1,固晶机,"EQUIPMENT, TECHNOLOGY",固晶机 is a machine used in the semiconductor industry for bonding chips to a substrate,7b0d50ca36fedb4fb7b68e4eec73b368,51,5,487,2139b0906dc541e094138a978d070416,5,,2139b0906dc541e094138a978d070416,0,0
1,某LED厂商,"ORGANIZATION, COMPANY",某LED厂商 is a manufacturer that produces LED products,7b0d50ca36fedb4fb7b68e4eec73b368,,1,488,ff5466607e5d4453b1d833629292f664,1,,ff5466607e5d4453b1d833629292f664,0,0
1,芯片封装生产线,"PRODUCT, TECHNOLOGY",芯片封装生产线 is a production line used for the packaging of chips,7b0d50ca36fedb4fb7b68e4eec73b368,,1,489,71f95003936e46a98d90757ffd845d40,1,,71f95003936e46a98d90757ffd845d40,0,0
1,智能清舱农机,"PRODUCT, TECHNOLOGY","智能清舱农机 is a type of agricultural machinery designed for clearing warehouses or farmlands, featuring efficient movement and operation through the use of DC servo drives",4418484e1f856e36e079b84bd1272840,90,5,490,bada987ea7da4c939393ee1c3d08ccd4,5,,bada987ea7da4c939393ee1c3d08ccd4,0,0
1,农业机械,"PRODUCT, TECHNOLOGY","农业机械 is a broad category of equipment used in the agricultural industry for various tasks such as planting, harvesting, and processing",4418484e1f856e36e079b84bd1272840,90,1,491,d0a274e7934d446fb91847bb53a961a6,1,,d0a274e7934d446fb91847bb53a961a6,0,0
1,极片叠放控制,"SCENE, ACTION",极片叠放控制 is a specific action in the lithium battery manufacturing process where battery sheets are precisely stacked together,a82bda15276dce27bef66a10a15a3fb1,89,1,492,0a799eab61bc4e6b884db6689f9c2c4a,1,,0a799eab61bc4e6b884db6689f9c2c4a,0,0
1,叠片机,"MACHINE, EQUIPMENT",叠片机 is a machine used in the lithium battery industry for stacking battery sheets accurately,a82bda15276dce27bef66a10a15a3fb1,89,3,493,8c34cd494a63438dac219c1dc0f73100,3,,8c34cd494a63438dac219c1dc0f73100,0,0
1,"3个直流伺服驱动, 直线电机, 控制器, 直线编码器","COMPONENTS, TECHNOLOGY","These components are essential for achieving high-precision stacking control and quick response, ensuring consistency and preventing damage to the battery sheets",a82bda15276dce27bef66a10a15a3fb1,89,1,494,c6f428af0c5e4f629902fd5455bf19ac,1,,c6f428af0c5e4f629902fd5455bf19ac,0,0
1,某电池公司,"ORGANIZATION, COMPANY","某电池 company is a manufacturer that produces batteries, potentially for use in new energy vehicles",a82bda15276dce27bef66a10a15a3fb1,,1,495,d1fd271d16c348019c2fcced762b35a2,1,,d1fd271d16c348019c2fcced762b35a2,0,0
1,新能源汽车电池生产线,,,a82bda15276dce27bef66a10a15a3fb1,,1,496,ffa128c9c0c84d39bad1bba8cfa4adc5,1,,ffa128c9c0c84d39bad1bba8cfa4adc5,0,0
1,智能仓储系统,"PRODUCT, SYSTEM","智能仓储系统 is an automated system for material handling and storage in the logistics industry, utilizing DC servo drives for precise positioning and movement",ef6d9b5e0927a32e780b2b369685d3ee,92,6,497,058f66cc356b43cc9433bd3c8d57fa46,6,,058f66cc356b43cc9433bd3c8d57fa46,0,0
1,激光扫描仪,"PRODUCT, TECHNOLOGY",激光扫描仪 is a device used for measuring the three-dimensional shape of terrain or objects,1004c3ef61d917fa05a207f01ed74560,115,3,498,ff74091eaba246698fcae59c21eec828,3,,ff74091eaba246698fcae59c21eec828,0,0
1,某测绘公司,"ORGANIZATION, COMPANY",某测绘 company is a business that provides mapping and surveying services,1004c3ef61d917fa05a207f01ed74560,115,1,499,f6cbbf1b8f4b48a28a16e4dd8976b9bb,1,,f6cbbf1b8f4b48a28a16e4dd8976b9bb,0,0
1,自动点餐与配送机器人,"PRODUCT, TECHNOLOGY","自动点餐与配送机器人 is a robotic system designed for the restaurant industry to automate the ordering and delivery of food, utilizing DC servo drives for precise movement and positioning",ca10fe3d16756300859a0693aee7f7a0,92,5,500,757ca40654d5476aa949a26b733be8d4,5,,757ca40654d5476aa949a26b733be8d4,0,0
1,自动化玻璃清洗设备,"PRODUCT, TECHNOLOGY",自动化玻璃清洗设备 is a specialized equipment used in the manufacturing industry for cleaning glass with precision and efficiency,69ddcc4f6ff5df8aa797fee7694ff710,,6,501,539d55e7c42e44b59d98f59fae3e0ee1,6,,539d55e7c42e44b59d98f59fae3e0ee1,0,0
1,玻璃清洗设备,"PRODUCT, TECHNOLOGY",玻璃清洗设备 is a type of equipment designed specifically for cleaning glass surfaces in a manufacturing setting,69ddcc4f6ff5df8aa797fee7694ff710,,1,502,3785eeadea9042bfb2e50f16c0397a12,1,,3785eeadea9042bfb2e50f16c0397a12,0,0
1,精准运动,CONCEPT,"精准运动 refers to the concept of precise and controlled movement, often required in automated processes to ensure accuracy and quality",69ddcc4f6ff5df8aa797fee7694ff710,,1,503,48cd97f2297143e09d61ff2a8542c0c5,1,,48cd97f2297143e09d61ff2a8542c0c5,0,0
1,均匀清洗,CONCEPT,"均匀清洗 is the concept of consistent and even cleaning, crucial for maintaining the quality and integrity of surfaces being cleaned",69ddcc4f6ff5df8aa797fee7694ff710,,1,504,ff95eb0d5f7f49b782027d5c7ae3c3fe,1,,ff95eb0d5f7f49b782027d5c7ae3c3fe,0,0
1,高效性,CONCEPT,"高效性 refers to the concept of efficiency, indicating the ability to perform tasks with minimal waste of time and resources",69ddcc4f6ff5df8aa797fee7694ff710,,1,505,086da554db5b4ad5806aedeb0024197c,1,,086da554db5b4ad5806aedeb0024197c,0,0
1,玻璃制造厂清洗线,"PRODUCT, TECHNOLOGY",玻璃制造厂清洗线 is a production line in a glass manufacturing plant that utilizes specialized equipment for cleaning glass surfaces,69ddcc4f6ff5df8aa797fee7694ff710,,1,506,216ee8a907a0466a88b27f8ada19ffa0,1,,216ee8a907a0466a88b27f8ada19ffa0,0,0
1,按摩机器人,"PRODUCT, TECHNOLOGY",按摩机器人 is a specific application or equipment designed for the massage function,cd97ce82b07072c24ffdddbbf2a468a4,87,3,507,6fefb317687d4ac98efe39a52f3e190f,3,,6fefb317687d4ac98efe39a52f3e190f,0,0
1,昊志,"ORGANIZATION, COMPANY",昊志 is a company that may have provided similar case studies or solutions related to the massage robot application,cd97ce82b07072c24ffdddbbf2a468a4,87,1,508,320d9d91238948a8be67972ccceab878,1,,320d9d91238948a8be67972ccceab878,0,0
1,自动化食品加工设备,"PRODUCT, TECHNOLOGY",自动化食品加工设备 is a specialized machinery used in the food industry for processing food items with high precision and efficiency,d677c45b0e6b17b157c972d420c84d31,62,7,509,bdcbcccadd474b3bbe9a8f56c811bab4,7,,bdcbcccadd474b3bbe9a8f56c811bab4,0,0
1,食品加工机,"PRODUCT, TECHNOLOGY",食品加工机 is a machine used in the food industry for processing food items,d677c45b0e6b17b157c972d420c84d31,62,1,510,f127fc4d87f94794be89134406ba0694,1,,f127fc4d87f94794be89134406ba0694,0,0
1,激光摆振控制,"TECHNIQUE, PROCESS","The entity, ""激光振镜控制"" (Jiguang Zhenjing Kongzhi), also known as ""Laser Galvanometer Control,"" is a specialized action or function within the manufacturing sector. This technique is employed to manage the small angle, high-speed oscillation of a laser galvanometer motor, typically operating across 1-2 axes. The control of such motors is crucial for precision and efficiency in various manufacturing processes, particularly in applications requiring high-speed and accurate laser beam steering. This method ensures the motor's oscillation is finely tuned, enabling the laser to perform intricate tasks with speed and accuracy, thus enhancing the overall productivity and quality of manufacturing operations.","11e6b3ae933f56d04dc0bf25295f1a04,79aa04e481a4012b9038dab21db76ad6",97,5,511,c27966a4e3be434686454204ac7b3ab4,5,,c27966a4e3be434686454204ac7b3ab4,0,0
1,工业、民用手持激光焊,"PRODUCT, APPLICATION",工业、民用手持激光焊 is an application or equipment used in the industry and civilian sectors for handheld laser welding,79aa04e481a4012b9038dab21db76ad6,99,2,512,dab39f92d0ed468c80699f28c05c45fa,2,,dab39f92d0ed468c80699f28c05c45fa,0,0
1,"制造业, 电动工具",INDUSTRY,"制造业, 电动工具 refers to the industry sectors of manufacturing and electric tools",79aa04e481a4012b9038dab21db76ad6,99,1,513,3076f330d121489aa50964ce54a3b1ac,1,,3076f330d121489aa50964ce54a3b1ac,0,0
1,控制1-2轴小型振镜电机,"EQUIPMENT, COMPONENT",控制1-2轴小型振镜电机 is the equipment or component that controls the small 1-2 axis galvanometer motors,79aa04e481a4012b9038dab21db76ad6,97,1,514,c8e5d3afdcb54c8589e280f0c4a87417,1,,c8e5d3afdcb54c8589e280f0c4a87417,0,0
1,无人机测绘,"SCENARIO, APPLICATION",无人机测绘 is a specific application in the surveying industry where complex terrains are mapped using drones equipped with LiDAR technology,d19c9b8b5aac469b4044d1b504efb201,72,3,515,f3d30627e19245649e497ab49bf0fa30,3,,f3d30627e19245649e497ab49bf0fa30,0,0
1,激光雷达,"TECHNOLOGY, EQUIPMENT","激光雷达 (LiDAR) is a technology used for surveying and mapping, often mounted on drones for aerial surveys",d19c9b8b5aac469b4044d1b504efb201,72,1,516,e3f1098c3d984bc7b5f30b9c0101f7a6,1,,e3f1098c3d984bc7b5f30b9c0101f7a6,0,0
1,测绘行业,INDUSTRY,"测绘行业 refers to the surveying industry, which involves mapping and measuring land and terrain","795a6efb4c07565e2cea3077eac4130a,d19c9b8b5aac469b4044d1b504efb201",71,3,517,24b4a5f4db67418cbfa08c5316f0ab51,3,,24b4a5f4db67418cbfa08c5316f0ab51,0,0
1,南方卫星,"COMPANY, CASE STUDY",南方卫星 is a company that may have provided similar solutions or services in the surveying industry,d19c9b8b5aac469b4044d1b504efb201,72,1,518,e4b707e3e6964197855b82fc66ef59e7,1,,e4b707e3e6964197855b82fc66ef59e7,0,0
1,两轴，PITCH轴 0-180°运动，YAW轴360°运动,MECHANICAL_COMPONENTS,"These are mechanical components that include pitch and yaw axes for movement, with pitch axis capable of 0-180° motion and yaw axis capable of 360° motion",d19c9b8b5aac469b4044d1b504efb201,,1,519,109b8be5a8ee4180a1465cd23f019d7b,1,,109b8be5a8ee4180a1465cd23f019d7b,0,0
1,1运动控制卡+2旋转伺服+2旋转编码器+2直流伺服驱动器,"ELECTRONIC_COMPONENTS, CONTROL_SYSTEM","These are electronic components and control systems that include 1 motion control card, 2 rotary servos, 2 rotary encoders, and 2 DC servo drivers, used to control the mechanical components in the surveying process",d19c9b8b5aac469b4044d1b504efb201,,1,520,49f771e31a0c4b35bc39e389f3623509,1,,49f771e31a0c4b35bc39e389f3623509,0,0
1,机器人关节控制,"SCENE, ACTION","机器人关节控制 is a specific action or function at a workstation, involving the control of robotic joint rotation",3ab4ffccaf8256da93b5b8b2d90c943f,64,4,521,aa946d4379694a74ba0da37e69d2810a,4,,aa946d4379694a74ba0da37e69d2810a,0,0
1,旋转力矩电机,"COMPONENT, TECHNOLOGY","旋转力矩电机 is a component used in the control of joint rotation, providing the necessary torque for motion",3ab4ffccaf8256da93b5b8b2d90c943f,64,1,522,268446fc52a54fd2837f73aeb3e0b74f,1,,268446fc52a54fd2837f73aeb3e0b74f,0,0
1,CANOPEN控制卡,"COMPONENT, TECHNOLOGY",CANopen控制卡 is a control card that uses CANopen protocol for communication and control in the robotic system,3ab4ffccaf8256da93b5b8b2d90c943f,64,1,523,f6ddfa8491ff40d2839bb5b2e105df22,1,,f6ddfa8491ff40d2839bb5b2e105df22,0,0
1,半导体制造中的晶圆搬运和定位系统,"SCENE, PROCESS",半导体制造中的晶圆搬运和定位系统 is a specific process in semiconductor manufacturing that involves the precise handling and positioning of wafers,539698a25cb179675acbe49815b3afbc,53,1,524,db1295504da645b69d9786d54f233fed,1,,db1295504da645b69d9786d54f233fed,0,0
1,晶圆自动化搬运机器人,"PRODUCT, ROBOTICS",晶圆自动化搬运机器人 is a type of robot designed for the automation of wafer handling in the semiconductor industry,539698a25cb179675acbe49815b3afbc,53,4,525,6ff4ed0dda4f4158af37be99f505565f,4,,6ff4ed0dda4f4158af37be99f505565f,0,0
1,高性能工控机,"PRODUCT, CONTROL_SYSTEM",高性能工控机 is a high-performance industrial control computer used in the control system for wafer handling robots,539698a25cb179675acbe49815b3afbc,53,1,526,5d398b88ee4242a59c32feb188683ec3,1,,5d398b88ee4242a59c32feb188683ec3,0,0
1,多轴机械臂,"PRODUCT, ROBOTIC_ARM","多轴机械臂 is a multi-axis robotic arm that includes motors, encoders, and DC servo drives for precise wafer handling",539698a25cb179675acbe49815b3afbc,53,1,527,0a784e00c9464bd3aeb830b908f73170,1,,0a784e00c9464bd3aeb830b908f73170,0,0
1,自动化制药设备,"PRODUCT, TECHNOLOGY","自动化制药设备 is a specialized machinery used in the pharmaceutical industry for precise control of raw material mixing and distribution, aiming to enhance the efficiency and quality of pharmaceutical production",794fefdb523287e635a5dce19320814a,61,8,528,b0966a0f455e44229e6c9705d57bfca9,8,,b0966a0f455e44229e6c9705d57bfca9,0,0
1,制药机,"PRODUCT, TECHNOLOGY",制药机 is a type of equipment used in the pharmaceutical industry for the production of medicines,794fefdb523287e635a5dce19320814a,61,1,529,99761e9b89cc4060be3ed6b34532e7ff,1,,99761e9b89cc4060be3ed6b34532e7ff,0,0
1,灌装生产线,"PRODUCT, TECHNOLOGY",灌装生产线 is a production line used for precise filling of liquids or powders into containers,966a905cf094e3cf44c91ebc9ebc1904,120,6,530,8130a1a82bde46048952cf147690e630,6,,8130a1a82bde46048952cf147690e630,0,0
1,灌装头,PRODUCT,灌装头 is a part of the filling line that directly interacts with the product being filled,966a905cf094e3cf44c91ebc9ebc1904,120,1,531,79c99026b7ef4946b9b8e0be841fd4c5,1,,79c99026b7ef4946b9b8e0be841fd4c5,0,0
1,某饮料厂,"ORGANIZATION, COMPANY",某饮料厂 is a beverage manufacturing company that uses automation in its production processes,966a905cf094e3cf44c91ebc9ebc1904,120,1,532,fdcb1673254842f1935f53d0c38c467e,1,,fdcb1673254842f1935f53d0c38c467e,0,0
1,仿生泳姿控制,"SCENARIO, TECHNOLOGY",仿生泳姿控制 is a feature of underwater robots that allows them to mimic the swimming movements of aquatic creatures for efficient and precise underwater navigation,bec622312c7d50d15196290b6635711e,103,1,533,dcb3f4cc8abc46faabc193d9885e91d0,1,,dcb3f4cc8abc46faabc193d9885e91d0,0,0
1,海洋工程,INDUSTRY,"海洋工程 refers to the industry that deals with the design, construction, and operation of structures and systems in marine environments",bec622312c7d50d15196290b6635711e,,0,534,3295be59128d451bb720c6688adc1e0b,0,,3295be59128d451bb720c6688adc1e0b,0,0
1,水下机器人,"PRODUCT, ROBOTICS","水下机器人 are robots designed for underwater operations, such as exploration, environmental monitoring, and construction",bec622312c7d50d15196290b6635711e,103,4,535,aca3eb8924ac494486fe0bfe892f7f2e,4,,aca3eb8924ac494486fe0bfe892f7f2e,0,0
1,关节机构,"PRODUCT, MECHANISM",关节机构 refers to the mechanical joints in robots that enable movement and flexibility,bec622312c7d50d15196290b6635711e,103,1,536,66689accdd974295b7eb779e43578748,1,,66689accdd974295b7eb779e43578748,0,0
1,刀具磨削机,"PRODUCT, EQUIPMENT","刀具磨削机 is a machine used for repairing and processing cutting tools, requiring precise control of the grinder's position and angle",c73034d6a6f91e79c6bd21fffa416202,51,5,537,6b49c78aa1524609ab7aa74aeaa3e01d,5,,6b49c78aa1524609ab7aa74aeaa3e01d,0,0
1,某工具制造厂,"ORGANIZATION, COMPANY",某工具制造厂 is a manufacturer that uses high-precision tool grinding machine equipment,c73034d6a6f91e79c6bd21fffa416202,51,1,538,7ff31ce54f424f0bbb297b0b3ba7c757,1,,7ff31ce54f424f0bbb297b0b3ba7c757,0,0
1,转台定位使天线对准信号发射器,"SCENE, ACTION",转台定位使天线对准信号发射器 is a specific action in a work position where the antenna is aligned with the signal transmitter,d788500a87babbf7fc609e78e060493d,66,1,539,bac51e00d486420c8e91e824d8e17411,1,,bac51e00d486420c8e91e824d8e17411,0,0
1,车载雷达转台,"EQUIPMENT, TECHNOLOGY",车载雷达转台 is a device used in the military industry for radar operations in vehicles,d788500a87babbf7fc609e78e060493d,66,4,540,4adee3aad6524a4aa4c4711c1ee05e64,4,,4adee3aad6524a4aa4c4711c1ee05e64,0,0
1,CANOPEN控制器,"COMPONENT, TECHNOLOGY",CANopen控制器 is a control component for managing the communication and operation of the radar turntable,d788500a87babbf7fc609e78e060493d,66,1,541,d034e4fd8ac849278e658daad1a1f033,1,,d034e4fd8ac849278e658daad1a1f033,0,0
1,新能源汽车充换电,"SCENE, ACTION",新能源汽车充换电 is a specific action or function in the context of electric vehicle charging and battery swapping,b82f227e2c7b3ab4e25187539ace1216,95,2,542,091e998370dd42d1b05ab0fcf6595a7e,2,,091e998370dd42d1b05ab0fcf6595a7e,0,0
1,汽车保养,INDUSTRY,汽车保养 refers to the industry of vehicle maintenance and service,b82f227e2c7b3ab4e25187539ace1216,95,2,543,1e6cabc18fab4c048281fd29d3044438,2,,1e6cabc18fab4c048281fd29d3044438,0,0
1,充电桩、换电站设备,"EQUIPMENT, APPLICATION",充电桩、换电站设备 are the equipment and facilities used for charging and battery swapping in electric vehicles,b82f227e2c7b3ab4e25187539ace1216,95,1,544,dc08f6d7398b4b798a3bdccf508a2ad4,1,,dc08f6d7398b4b798a3bdccf508a2ad4,0,0
1,可靠性、安全性、精度,"DESIGN_PRINCIPLE, REQUIREMENT",可靠性、安全性、精度 are key design principles and requirements for the operation and equipment in the scene of electric vehicle charging and battery swapping,b82f227e2c7b3ab4e25187539ace1216,92,1,545,1c7fd5af8d8041e186eae2431fc627cd,1,,1c7fd5af8d8041e186eae2431fc627cd,0,0
1,伺服电机、传感器、驱动器,COMPONENTS,伺服电机、传感器、驱动器 are components required to complete the target actions in the scene of electric vehicle charging and battery swapping,b82f227e2c7b3ab4e25187539ace1216,92,1,546,b16eda56dcec40f2b3e109fb9246bee3,1,,b16eda56dcec40f2b3e109fb9246bee3,0,0
1,全栈仪,"EQUIPMENT, TECHNOLOGY",全栈仪 is a device used in the surveying industry for terrain mapping,795a6efb4c07565e2cea3077eac4130a,70,1,547,43c68f9a86654a32a2215e23957ed184,1,,43c68f9a86654a32a2215e23957ed184,0,0
1,三维全栈仪,"EQUIPMENT, TECHNOLOGY",三维全栈仪 is a specific type of equipment used for three-dimensional mapping in the surveying industry,795a6efb4c07565e2cea3077eac4130a,70,8,548,1ba06fe2e86140a59bbc4f4e969d0f71,8,,1ba06fe2e86140a59bbc4f4e969d0f71,0,0
1,地形测绘,"ACTIVITY, PROCESS","地形测绘 is the process of mapping the physical features of the land, which is a key activity in the surveying industry",795a6efb4c07565e2cea3077eac4130a,71,2,549,36caa0a230c8422c8acb4dc62e35bb32,2,,36caa0a230c8422c8acb4dc62e35bb32,0,0
1,两轴,"COMPONENT, PART","两轴 refers to the two axes required in the equipment setup for terrain mapping, one for the base and one for pitch control",795a6efb4c07565e2cea3077eac4130a,93,5,550,09940fed9d154504948bba2df1789a50,5,,09940fed9d154504948bba2df1789a50,0,0
1,读数头,"COMPONENT, PART",读数头 is a reading head component of the encoder used in the equipment setup for terrain mapping,795a6efb4c07565e2cea3077eac4130a,60,1,551,4d6608557eed49368a6d09c7c5c664c5,1,,4d6608557eed49368a6d09c7c5c664c5,0,0
1,解码器,"COMPONENT, PART",解码器 is a decoder component used in the equipment setup for terrain mapping,795a6efb4c07565e2cea3077eac4130a,60,1,552,eb7c93eeb9dc41aab57d29e97ebb4951,1,,eb7c93eeb9dc41aab57d29e97ebb4951,0,0
1,栅尺,"COMPONENT, PART",栅尺 is a scale component of the encoder used in the equipment setup for terrain mapping,795a6efb4c07565e2cea3077eac4130a,60,1,553,3b6e2ac584b64847b53828c9d779fed3,1,,3b6e2ac584b64847b53828c9d779fed3,0,0
1,控制精度要高,DESIGN_REQUIREMENT,"控制精度要高 is a design requirement for the equipment setup in terrain mapping, indicating the need for high control accuracy",795a6efb4c07565e2cea3077eac4130a,70,1,554,e9b68002e035447baae848208cea5503,1,,e9b68002e035447baae848208cea5503,0,0
1,速度不快，速动波动要小,DESIGN_REQUIREMENT,"速度不快，速动波动要小 is a design requirement for the equipment setup in terrain mapping, indicating the need for slow speed with minimal speed fluctuation",795a6efb4c07565e2cea3077eac4130a,70,1,555,fe18353546824ca98294ce4be7b96e02,1,,fe18353546824ca98294ce4be7b96e02,0,0
1,抗扰动性要强,DESIGN_REQUIREMENT,"抗扰动性要强 is a design requirement for the equipment setup in terrain mapping, indicating the need for strong disturbance resistance",795a6efb4c07565e2cea3077eac4130a,70,1,556,0e9740e25f5a460c81318336e00ac880,1,,0e9740e25f5a460c81318336e00ac880,0,0
1,有零速阻尼的功能要求,DESIGN_REQUIREMENT,"有零速阻尼的功能要求 is a design requirement for the equipment setup in terrain mapping, indicating the need for zero-speed damping functionality",795a6efb4c07565e2cea3077eac4130a,70,1,557,b7cd9a62710849778fdadced0d754687,1,,b7cd9a62710849778fdadced0d754687,0,0
1,汽车制造,"INDUSTRY, MANUFACTURING","汽车制造 refers to the industry that produces vehicles, specifically mentioning the use of a device for screw tightening in the manufacturing process",429770fe8f393c34ddc5b3b06c00b11f,84,1,558,432a6b4962544200949421a96a405142,1,,432a6b4962544200949421a96a405142,0,0
1,自研开发板,"PRODUCT, TECHNOLOGY","自研开发板 is a custom-developed board that communicates over CAN bus, used as the main station in the screw tightening process",429770fe8f393c34ddc5b3b06c00b11f,93,1,559,d6700b360ac141d282cdb567414bf4ce,1,,d6700b360ac141d282cdb567414bf4ce,0,0
1,把手板,"PRODUCT, TOOL","把手板 is a component used in the screw tightening process, part of the secondary station",429770fe8f393c34ddc5b3b06c00b11f,93,1,560,c1b40a4039b44061a358e098867f7412,1,,c1b40a4039b44061a358e098867f7412,0,0
1,装配机构的多轴控制,"PRODUCT, TECHNOLOGY",装配机构的多轴控制 is a technology used for precise multi-axis control in the assembly of solar panels,5dd431defb92ab5537c35d879d857152,111,1,561,4643a7a319674adfb732b6f6122c7c64,1,,4643a7a319674adfb732b6f6122c7c64,0,0
1,太阳能电池板装配设备,"PRODUCT, EQUIPMENT",太阳能电池板装配设备 is a device used for assembling solar panel components accurately,5dd431defb92ab5537c35d879d857152,111,5,562,46e8056fb2ec4811ab33cb34a0dc9fb3,5,,46e8056fb2ec4811ab33cb34a0dc9fb3,0,0
1,移动平台,"PRODUCT, EQUIPMENT",移动平台 is a piece of equipment used in the assembly of solar panels for moving components,5dd431defb92ab5537c35d879d857152,111,2,563,8b57a9f43a1942a49b58cf881835f974,2,,8b57a9f43a1942a49b58cf881835f974,0,0
1,某太阳能设备公司,"ORGANIZATION, COMPANY",某太阳能设备公司 is a company that uses automation for the assembly of photovoltaic panels,5dd431defb92ab5537c35d879d857152,,1,564,f78b01b0d93948c283644ec58f7be74a,1,,f78b01b0d93948c283644ec58f7be74a,0,0
