source,target,weight,description,text_unit_ids,id,human_readable_id,source_degree,target_degree,rank
DATASET,RUN_PIPELINE,1.0,run_pipeline function takes the dataset as input and processes it according to the workflows specified,['f3a07680cbe8ab1f6055369da05f4f38'],64be9b98299f4d349e0f4358685ca235,318,3,3,6
EDUCATOR,HEALTH LITERACY,1.0,"Educators can use health articles and current affairs to highlight the importance of health literacy, teaching students how to understand and use health information effectively",['5a5a94f85dfc4d119ebb87f3037fd1cc'],8302a03f6ede471bb955c0bbf44a4b3c,319,2,1,3
PRIVACY LAWS,TECHNOLOGY DEVELOPMENT,1.0,Privacy laws can impact technology development by setting restrictions on data usage and influencing the design and implementation of products and services,['5a5a94f85dfc4d119ebb87f3037fd1cc'],a02263dd89964a1c8ab2d0e9aba0f4eb,320,1,2,3
TECHNOLOGY DEVELOPMENT,ETHICAL CONSIDERATIONS,1.0,"Technology development is influenced by ethical considerations, which ensure that innovations are developed and used responsibly, considering the impact on individuals and society",['5a5a94f85dfc4d119ebb87f3037fd1cc'],6b7aa6ce4cac4edbaaab831286e67e5e,321,2,1,3
COLLABORATIONS,TECH COMPANIES,1.0,"Collaborations between tech companies and governments can lead to the development of new technologies, policies, or solutions that benefit society",['5a5a94f85dfc4d119ebb87f3037fd1cc'],655d40ea08e348ad94ae49785797da90,322,1,1,2
HEALTH EDUCATION CURRICULA,PREVENTIVE MEDICINE,1.0,"Health education curricula can include topics on preventive medicine, teaching students about practices that prevent diseases and promote health",['5a5a94f85dfc4d119ebb87f3037fd1cc'],254cea99330f4f2aa062c771146da7ea,323,1,1,2
HEALTH ARTICLES,PUBLIC HEALTH PRIORITIES,1.0,Health articles can provide insights into public health priorities based on the topics they cover and the emphasis they place on certain health issues,['5a5a94f85dfc4d119ebb87f3037fd1cc'],a2836232227c4e3383d166db860cb2a3,324,1,1,2
HOTPOTQA,MULTIHOP-RAG,1.0,"HotPotQA, MultiHop-RAG, and MT-Bench are all benchmark datasets for open-domain question answering, with a focus on explicit fact retrieval rather than summarization for data sensemaking",['5d04129d46662571f635a4e63cb4d6b7'],8a9247ee9bac45bdbf69c9d0bb8419b5,325,2,2,4
HOTPOTQA,DATA SENSEMAKING,1.0,"HotPotQA, as a benchmark dataset for open-domain question answering, does not target data sensemaking as its questions focus on explicit fact retrieval rather than summarization for understanding data",['8e69f04648f5fc24c299591365f1aa68'],757a0f78fcdd4bf6b8326a75fcee9e15,326,2,4,6
MULTIHOP-RAG,DATA SENSEMAKING,1.0,"MultiHop-RAG, as a benchmark dataset for open-domain question answering, does not target data sensemaking as its questions focus on explicit fact retrieval rather than summarization for understanding data",['8e69f04648f5fc24c299591365f1aa68'],b5235cb24b8f440389f250ebd5b6e2f8,327,2,4,6
MT-BENCH,DATA SENSEMAKING,1.0,"MT-Bench, as a benchmark dataset for open-domain question answering, does not target data sensemaking as its questions focus on explicit fact retrieval rather than summarization for understanding data",['8e69f04648f5fc24c299591365f1aa68'],bdee1849252749efa2e671ed87641f61,328,1,4,5
DATA SENSEMAKING,SUMMARIZATION QUERIES,1.0,"Summarization queries are essential for data sensemaking as they aim to extract a high-level understanding of dataset contents, facilitating the process of inspecting, engaging with, and contextualizing data within real-world activities",['8e69f04648f5fc24c299591365f1aa68'],057641c1476247958d8c357e17095d8e,329,4,3,7
SUMMARIZATION QUERIES,RAG (RETRIEVAL-AUGMENTED GENERATION) SYSTEMS,1.0,"RAG systems are evaluated using summarization queries to assess their effectiveness in global sensemaking tasks, where a high-level understanding of dataset contents is required rather than details of specific texts",['8e69f04648f5fc24c299591365f1aa68'],b61dfd0b24664f37af4046bdf0cb7b19,330,3,1,4
EVALUATION DATASETS,GRAPH RAG (RETRIEVAL-AUGMENTED GENERATION),1.0,Graph RAG uses summaries from different levels of graph communities to answer queries in the Evaluation Datasets,['a739018eb63cbb6c26b779bd37afc233'],0bc00f14e6194df7b0fe9ef9ba28d34f,331,4,1,5
EVALUATION DATASETS,TEXT SUMMARIZATION METHOD,1.0,The Text Summarization Method is applied to the Evaluation Datasets to generate summaries for comparison,['a739018eb63cbb6c26b779bd37afc233'],b823c5d22037423da919eee6c35c4c8b,332,4,1,5
EVALUATION DATASETS,NAIVE SEMANTIC SEARCH RAG APPROACH,1.0,The Naive Semantic Search RAG Approach is used on the Evaluation Datasets as a baseline for comparison,['a739018eb63cbb6c26b779bd37afc233'],cd7f555e4ab948ba94bade14e262ff84,333,4,1,5
C1,C2,1.0,"C1 communities are higher-level summaries that can be projected down to form C2 communities, which are sub-communities of C1 if C1 is present. This relationship indicates a hierarchical structure in the community summaries.",['88847c4d3e6c5a64a5b44d9d99d06237'],86cd53087b2542f898d6cecca31e6145,334,2,2,4
C1,C0,1.0,"C0 communities can be projected down to form C1 communities if C0 is present. This relationship indicates a hierarchical structure in the community summaries, with C1 being a sub-community of C0.",['88847c4d3e6c5a64a5b44d9d99d06237'],5dc3480806b04fdd8089a3be46e22540,335,2,1,3
C2,C3,1.0,"C2 communities are higher-level summaries that can be projected down to form C3 communities, which are sub-communities of C2 if C2 is present. This relationship indicates a hierarchical structure in the community summaries.",['88847c4d3e6c5a64a5b44d9d99d06237'],50c91820a91f488d8606198540aba894,336,2,1,3
PODCAST DATASET,NEWS DATASET,2.0,"The Podcast Dataset and the News Dataset are integral components in the domain of language model evaluation and natural language processing research. These datasets serve dual purposes, contributing to the assessment of language models' performance under different context window sizes and facilitating experiments in summarization and question answering. The News Dataset, larger in scale with a higher density of nodes and edges in the graph generated through indexing, complements the Podcast Dataset in size and scope. Both datasets are pivotal in gauging the effectiveness of summarization methods, where certain levels of community summaries have demonstrated remarkable outcomes in terms of comprehensiveness and diversity. Through their utilization in various research contexts, these datasets offer valuable insights into the capabilities and limitations of language models and summarization techniques.",['3900d15a5f3ace358fc06038c34cdf79' '71f14506a6b15dfabd93fd1606a67b73'],a38eace89e7e40de8f007fde24597e9e,337,4,4,8
PODCAST DATASET,WINDOWSIZE,1.0,"The windowsize of 8k tokens is used in the indexing process for the Podcast Dataset, affecting the resulting graph's structure and size",['d08fc91bbfe9749abab38a99a1a88dc6'],5d75097d065e4b049a1678deab40949b,338,4,2,6
NEWS DATASET,WINDOWSIZE,1.0,"The windowsize of 8k tokens is used in the indexing process for the News Dataset, affecting the resulting graph's structure and size",['d08fc91bbfe9749abab38a99a1a88dc6'],c277134d380a42cd886a14a953554792,339,4,2,6
"WANG ET AL., 2023A","LLM AS-A-JUDGE, ZHENG ET AL., 2024",1.0,"Wang et al., 2023a, and LLM as-a-judge, Zheng et al., 2024, are related through their contributions to the field of LLMs, particularly in the context of head-to-head comparisons of competing outputs",['cbfd4a09b266218f64dc6e6d80f8a77e'],b680be879404440885b1d3af5b9af583,340,1,1,2
"RAGAS, ES ET AL., 2023",GRAPH RAG MECHANISM,1.0,"RAGAS, Es et al., 2023, and the Graph RAG mechanism are related in the context of evaluating RAG systems, where the Graph RAG mechanism is a multi-stage method that could potentially be assessed using the evaluation criteria discussed in RAGAS, Es et al., 2023",['cbfd4a09b266218f64dc6e6d80f8a77e'],4cc609b1a64a442aac6b72078a315ac6,341,1,1,2
HEAD-TO-HEAD COMPARISON APPROACH,LLM EVALUATOR,1.0,"The head-to-head comparison approach is related to the LLM evaluator, as the LLM evaluator is used as a tool to implement the head-to-head comparison approach in evaluating different methods or outputs",['cbfd4a09b266218f64dc6e6d80f8a77e'],a3ee323c9c9a4f81b5907030122b80d2,342,1,6,7
LLM EVALUATOR,COMPREHENSIVENESS,1.0,The LLM Evaluator uses Comprehensiveness as one of the metrics to assess the quality of answers. It evaluates how well the answers cover all aspects and details of the question.,['2a5e1212b351d63d059ba1a1dec2811f'],19aa5f0b738c4f4a96668c80c3e93331,343,6,3,9
LLM EVALUATOR,DIVERSITY,1.0,The LLM Evaluator uses Diversity as one of the metrics to assess the quality of answers. It evaluates how varied and rich the answers are in providing different perspectives and insights on the question.,['2a5e1212b351d63d059ba1a1dec2811f'],f8402b10349f4db888ac4fb6fd81723a,344,6,3,9
LLM EVALUATOR,EMPOWERMENT,1.0,The LLM Evaluator uses Empowerment as one of the metrics to assess the quality of answers. It evaluates how well the answers help the reader understand and make informed judgements about the topic.,['2a5e1212b351d63d059ba1a1dec2811f'],5927f9089289429da4adf2bbd5641e44,345,6,3,9
LLM EVALUATOR,DIRECTNESS,1.0,The LLM Evaluator uses Directness as one of the metrics to assess the quality of answers. It evaluates how specifically and clearly the answers address the question.,['2a5e1212b351d63d059ba1a1dec2811f'],60724b8b268044b69a4b3d939f1757e2,346,6,2,8
LLM EVALUATOR,TABLE 2,1.0,"Table 2 is an output of the LLM Evaluator, showing an example of the assessment generated by the tool based on the metrics and conditions evaluated.",['2a5e1212b351d63d059ba1a1dec2811f'],d931685d35e149909472f736114ca62f,347,6,1,7
TARGET METRICS,CONTROL METRIC (DIRECTNESS),1.0,"The target metrics are related to the control metric (directness) in the context of evaluation, as the control metric serves as a baseline for assessing the validity of the target metrics in evaluating the performance of methods or outputs",['cbfd4a09b266218f64dc6e6d80f8a77e'],3f5e9927a4114a958d75f5ed313526a8,348,1,1,2
COMPREHENSIVENESS,OPTIMUM CONTEXT SIZE,1.0,"The optimum context size (8k) was found to have the best performance on the comprehensiveness metric, with an average win rate of 58.1%. This indicates that the 8k context window size provides the most comprehensive answers or responses among the tested sizes.",['3900d15a5f3ace358fc06038c34cdf79'],4728bf0cb7564bbd85c90ceaa846f290,349,3,4,7
COMPREHENSIVENESS,GLOBAL APPROACHES,1.0,Global Approaches achieved higher comprehensiveness win rates for both Podcast transcripts and News articles,['d08fc91bbfe9749abab38a99a1a88dc6'],cdac6338c3234797a0d3a32cd68d1b2e,350,3,3,6
DIVERSITY,OPTIMUM CONTEXT SIZE,1.0,"The optimum context size (8k) was found to have comparable performance on the diversity metric, with an average win rate of 52.4%. This indicates that the 8k context window size provides answers or responses with a range and uniqueness similar to those generated with larger context sizes.",['3900d15a5f3ace358fc06038c34cdf79'],372f78df13f9452b84d898c703a1ba95,351,3,4,7
DIVERSITY,GLOBAL APPROACHES,1.0,Global Approaches achieved higher diversity win rates for both Podcast transcripts and News articles,['d08fc91bbfe9749abab38a99a1a88dc6'],7af06d2b32a941a4b044579a7c423371,352,3,3,6
EMPOWERMENT,OPTIMUM CONTEXT SIZE,1.0,"The optimum context size (8k) was found to have comparable performance on the empowerment metric, with an average win rate of 51.3%. This indicates that the 8k context window size provides answers or responses that are as empowering as those generated with larger context sizes.",['3900d15a5f3ace358fc06038c34cdf79'],a10b8fad74744ae981747dadf7234b78,353,3,4,7
DIRECTNESS,NAIVE RAG (SS) APPROACH,1.0,"The Naive RAG (SS) Approach produced the most direct responses across all comparisons, as measured by the directness validity test",['d08fc91bbfe9749abab38a99a1a88dc6'],0cb2118ecc87439a91409deef7ef9830,354,2,2,4
COMPARISON METHOD,STOCHASTICITY,1.0,The Comparison Method accounts for the stochasticity of LLMs by running each comparison five times and using mean scores to determine the outcome.,['2a5e1212b351d63d059ba1a1dec2811f'],ea27218042d640fd81c23eb64aff6b46,355,2,1,3
COMPARISON METHOD,FIGURE 4,1.0,"Figure 4 visualizes the results of the head-to-head comparisons conducted using the Comparison Method, showing the win rate percentages across different conditions and metrics.",['2a5e1212b351d63d059ba1a1dec2811f'],9e5d626681094933abf87cf797f2fa46,356,2,1,3
HEADWINRATEPERCENTAGES,GRAPHRAGCONDITIONS,1.0,"The headwin rate percentages are related to the performance of GraphRAG conditions, as they measure the success rates of these conditions across datasets, metrics, and questions. GraphRAG conditions outperformed naive RAG on comprehensiveness and diversity.",['b83d819b03401fb8332316960610e5d6'],545358ff14f84601a22e9f39f5ef1534,357,1,2,3
GRAPHRAGCONDITIONS,CONTEXTWINDOWSIZE,1.0,"The GraphRAG conditions are related to the context window size, as varying the context window size can affect the performance of GraphRAG conditions. The optimum context size for the baseline condition (SS) was determined and then used for all query-time LLM use, which can impact the performance of GraphRAG conditions.",['b83d819b03401fb8332316960610e5d6'],1b0e7dbc7c5944a7833f6540bde1fa4f,358,2,1,3
VARYING CONTEXT WINDOW SIZE,OPTIMUM CONTEXT SIZE,1.0,"The relationship between varying the context window size and determining the optimum context size is that the optimum context size was found through testing different context window sizes (8k, 16k, 32k, 64k) and evaluating their performance on comprehensiveness, diversity, and empowerment metrics. The smallest context window size (8k) was found to be universally better for comprehensiveness and comparable for diversity and empowerment, leading to its selection as the optimum context size.",['3900d15a5f3ace358fc06038c34cdf79'],0c0f2d8c623949f1ae89c67d0753aeab,359,1,4,5
GLOBAL APPROACHES,NAIVE RAG (SS) APPROACH,1.0,Global Approaches outperformed the Naive RAG (SS) Approach in terms of comprehensiveness and diversity metrics across datasets,['d08fc91bbfe9749abab38a99a1a88dc6'],20c3844c80a140ac97b62dc444feee41,360,3,2,5
INFORMED UNDERSTANDING,TUNING ELEMENT EXTRACTION PROMPTS,1.0,"Tuning Element Extraction Prompts can contribute to a higher level of Informed Understanding by ensuring that more detailed information is retained in the Graph RAG index, thus providing a richer context for comprehension",['38feec52b8bfbd3fd8e03635acdaec97'],c5fac1bea509464d9dc934275d938039,361,1,1,2
GRAPH RAG INDEX,RAG APPROACHES,1.0,"RAG Approaches, including Naive RAG and Advanced RAG, are integral to the functionality of the Graph RAG Index, as they determine how information is retrieved and integrated into the index to support informed understanding",['38feec52b8bfbd3fd8e03635acdaec97'],45b64fbddd8f4abdb86a9c3c6f53f802,362,1,1,2
ADVANCED RAG,CAUSAL GRAPH EXTRACTION,1.0,"Causal Graph Extraction and Advanced RAG are both research studies that involve the use of LLMs in the context of advanced information retrieval and analysis, suggesting a shared interest in graph-based techniques.",['40f2d6a0270e54743e7ace239369da96'],0e504b58cbda4d9188050bc43004c01f,363,4,2,6
ADVANCED RAG,KAPING,1.0,"Advanced RAG and KAPING are both research studies that involve the use of knowledge graphs as an index for advanced retrieval and analysis of information, indicating a connection in their research focus and methodology.",['40f2d6a0270e54743e7ace239369da96'],c06bd37e120e4af49ec8bd6ce399473b,364,4,2,6
ADVANCED RAG,LLMS FOR CAUSAL GRAPH EXTRACTION,1.0,"LLMs for causal graph extraction and Advanced RAG are related as they both involve the use of LLMs for extracting information from text, with causal graph extraction focusing on causal relationships and Advanced RAG focusing on retrieval-augmented generation",['7383c69e93bb8c8648181f5355d2c9a7'],5d507985f2f540d8a1fa2d1191eae2a8,365,4,1,5
LLM’S CONTEXT WINDOW,ADVANCED RAG SYSTEMS,1.0,"Advanced RAG systems are designed to overcome the limitations of LLM’s context window by incorporating pre-retrieval, retrieval, and post-retrieval strategies. This relationship indicates that Advanced RAG systems are an evolution of LLM’s context window, addressing its drawbacks and enhancing its capabilities.",['7da3d8d244b67f09425a4a7783e4bb55'],8e0b5b4011d74bbb8dc09fa05d88369c,366,1,2,3
ADVANCED RAG SYSTEMS,MODULAR RAG SYSTEMS,1.0,"Modular RAG systems are a type of Advanced RAG systems that include patterns for iterative and dynamic cycles of interleaved retrieval and generation. This relationship indicates that Modular RAG systems are a specific implementation of Advanced RAG systems, focusing on modularity and flexibility.",['7da3d8d244b67f09425a4a7783e4bb55'],5d8184f5d52040d8bb67d1a6b889e9fe,367,2,1,3
CAIRE-COVID,ITRG,1.0,"Both CAiRE-COVID and ITRG are research studies that involve the use of LLMs and RAG, but CAiRE-COVID focuses on the impact of COVID-19, while ITRG deals with multi-hop question answering.",['40f2d6a0270e54743e7ace239369da96'],b3bf669489ae4913bb60ddfe50e41697,368,1,2,3
ITRG,IR-COT,1.0,"ITRG and IR-CoT are both research studies that deal with multi-hop question answering, indicating a connection in their research focus and methodology.",['40f2d6a0270e54743e7ace239369da96'],0eba9d55a3ff46298665a0c292e2237f,369,2,2,4
IR-COT,DSP,1.0,"IR-CoT and DSP are both research studies that deal with multi-hop question answering, suggesting a shared interest in advanced question answering techniques.",['40f2d6a0270e54743e7ace239369da96'],55e3f4a200eb4619ae2b6efb645464d1,370,2,1,3
RAPTOR,TREE OF CLARIFICATIONS,1.0,"RAPTOR and Tree of Clarifications are both research studies that involve advanced text processing techniques, with RAPTOR focusing on text embeddings and Tree of Clarifications on answering ambiguous questions.",['40f2d6a0270e54743e7ace239369da96'],c44324c171674d00a743413042e9b944,371,1,2,3
KNOWLEDGE GRAPH CREATION,KNOWLEDGE GRAPH COMPLETION,1.0,"Knowledge Graph Creation and Knowledge Graph Completion are both research studies that involve the use of LLMs in the context of knowledge graphs, suggesting a connection in their research focus and methodology.",['40f2d6a0270e54743e7ace239369da96'],4bdaba79a3274241ab98e27aeaf98f57,372,2,2,4
KNOWLEDGE GRAPH COMPLETION,CAUSAL GRAPH EXTRACTION,1.0,"Knowledge Graph Completion and Causal Graph Extraction are both research studies that involve the use of LLMs in the context of graph analysis, indicating a connection in their research focus and methodology.",['40f2d6a0270e54743e7ace239369da96'],7c8c464ed7044a7896adfeb35f58a04d,373,2,2,4
KAPING,G-RETRIEVER,1.0,"KAPING and G-Retriever are related as they both involve querying specific parts of a graph structure, with KAPING focusing on subsets of the graph and G-Retriever focusing on retrieving specific parts of the graph",['7383c69e93bb8c8648181f5355d2c9a7'],5fa2eec73bec481b85eba22ea7a2a927,374,2,1,3
LLMS FOR KNOWLEDGE GRAPH CREATION,LLMS FOR KNOWLEDGE GRAPH COMPLETION,1.0,"LLMs for knowledge graph creation and LLMs for knowledge graph completion are related as they both involve the use of LLMs in the context of knowledge graphs, with creation focusing on the initial generation and completion focusing on enhancing existing graphs",['7383c69e93bb8c8648181f5355d2c9a7'],e6aa5eedca984c56b5fa5e179127951d,375,1,1,2
GRAPHTOOLFORMER,SURGE,1.0,"GraphToolFormer and SURGE are related as they both involve the use of graph data, with GraphToolFormer focusing on derived graph metrics and SURGE focusing on generating narratives based on retrieved subgraphs",['7383c69e93bb8c8648181f5355d2c9a7'],1c4bd4ba4ef64a93acd55faa8fd97ca9,376,1,1,2
FABULA,SYSTEM FOR MULTI-HOP QUESTION ANSWERING,1.0,"FABULA and the system for multi-hop question answering are related as they both involve the use of graph data for generating narratives or answering questions, with FABULA focusing on event plots and the system for multi-hop question answering focusing on complex question answering",['7383c69e93bb8c8648181f5355d2c9a7'],5b85c70d578c4d67b5cb4743552bd559,377,1,1,2
LANGCHAIN,LLAMAINDEX,2.0,"LangChain and LlamaIndex are two sophisticated libraries that share a common purpose: they facilitate the creation and navigation of text-relationship graphs, which are essential for multi-hop question answering. These libraries are designed to be versatile, as they are compatible with a wide range of graph databases, making them valuable assets for RAG (Retrieval-Augmented Generation) applications. Both LangChain and LlamaIndex offer tools and interfaces that enable users to effectively work with graph data, enhancing the capabilities of systems that rely on graph databases for information retrieval and analysis.",['7383c69e93bb8c8648181f5355d2c9a7' 'e015335cdcae20e6546fe7cbdef56c1a'],956113fb770840c38bce65bb5832f988,378,3,3,6
LANGCHAIN,NEO4J,1.0,"LangChain supports the use of Neo4J, a graph database that can be used to create and reason over knowledge graphs",['e015335cdcae20e6546fe7cbdef56c1a'],785bb55e79954b0c84a4a53cd7f0b454,379,3,2,5
LANGCHAIN,NEBULAGRAPH,1.0,"LangChain supports the use of NebulaGraph, a graph database that can be used to create and reason over knowledge graphs",['e015335cdcae20e6546fe7cbdef56c1a'],1239281fd3774b91a99358c9c1e6ee1c,380,3,2,5
LLAMAINDEX,NEO4J,1.0,"LlamaIndex supports the use of Neo4J, a graph database that can be used to create and reason over knowledge graphs",['e015335cdcae20e6546fe7cbdef56c1a'],32b29a842b224f4c99fa1d5c764efc9a,381,3,2,5
LLAMAINDEX,NEBULAGRAPH,1.0,"LlamaIndex supports the use of NebulaGraph, a graph database that can be used to create and reason over knowledge graphs",['e015335cdcae20e6546fe7cbdef56c1a'],f5ae7dc11fd64822a3a15e7d3839031a,382,3,2,5
EVALUATION APPROACH,SELFCHECKGPT,1.0,Using SelfCheckGPT to compare fabrication rates would improve the current analysis of Graph RAG's performance,['e015335cdcae20e6546fe7cbdef56c1a'],e1e254e67719488894eaa3553112a8cf,383,2,2,4
1 MILLION TOKENS,QUESTION TYPES,1.0,Understanding how performance varies across different ranges of question types is crucial for analyzing the effectiveness of models or systems when dealing with a region of 1 million tokens,['7040ba36a7c09899a355d14a30d65375'],ebdd79169d7d41b99faf09b039a66204,384,3,4,7
1 MILLION TOKENS,DATA TYPES,1.0,Understanding how performance varies across different data types is crucial for analyzing the effectiveness of models or systems when dealing with a region of 1 million tokens,['7040ba36a7c09899a355d14a30d65375'],e036534e17b24dd2895167a20873230f,385,3,4,7
1 MILLION TOKENS,DATASET SIZES,1.0,Understanding how performance varies across different dataset sizes is crucial for analyzing the effectiveness of models or systems when dealing with a region of 1 million tokens,['7040ba36a7c09899a355d14a30d65375'],a00bc5e4be634b08b1f084b6a07abafd,386,3,4,7
QUESTION TYPES,DATA TYPES,1.0,Understanding how performance varies across different data types is crucial for analyzing the effectiveness of models or systems when dealing with various question types,['7040ba36a7c09899a355d14a30d65375'],ce8241c964724429bb361b7b53867007,387,4,4,8
QUESTION TYPES,DATASET SIZES,1.0,Understanding how performance varies across different dataset sizes is crucial for analyzing the effectiveness of models or systems when dealing with various question types,['7040ba36a7c09899a355d14a30d65375'],61cd7f168f7f44d6a23415e9497f1e65,388,4,4,8
QUESTION TYPES,END USERS,1.0,Validating sensemaking questions and target metrics with end users is crucial for understanding how performance varies across different question types,['7040ba36a7c09899a355d14a30d65375'],3be77a7b57e34c55acc1f1dfbc64ee10,389,4,3,7
DATA TYPES,DATASET SIZES,1.0,Understanding how performance varies across different dataset sizes is crucial for analyzing the effectiveness of models or systems when dealing with various data types,['7040ba36a7c09899a355d14a30d65375'],751c564f8ff6444d9d4c8de4a677e655,390,4,4,8
DATA TYPES,END USERS,1.0,Validating sensemaking questions and target metrics with end users is crucial for understanding how performance varies across different data types,['7040ba36a7c09899a355d14a30d65375'],96963c158fb64680bded290f442ff9aa,391,4,3,7
DATASET SIZES,END USERS,1.0,Validating sensemaking questions and target metrics with end users is crucial for understanding how performance varies across different dataset sizes,['7040ba36a7c09899a355d14a30d65375'],bdbfbde5dd244447a2a0674b30ae3e8f,392,4,3,7
GLOBAL SUMMARIZATION,FUTURE WORK,1.0,"Future work includes the possibility of refining and adapting the current Graph RAG approach, which can involve the global summarization technique",['7040ba36a7c09899a355d14a30d65375'],f970bfe31db74929abff6ea38e5d18e6,393,2,7,9
COMPUTE BUDGET,FUTURE WORK,1.0,"Future work includes the possibility of refining and adapting the current Graph RAG approach, which can involve the consideration of the compute budget",['7040ba36a7c09899a355d14a30d65375'],6f0c2a8b79e6406a8ab7a20864ae2ce2,394,2,7,9
LIFETIME QUERIES,FUTURE WORK,1.0,"Future work includes the possibility of refining and adapting the current Graph RAG approach, which can involve the consideration of the expected number of lifetime queries per dataset",['7040ba36a7c09899a355d14a30d65375'],7b09e60e33f44ffdab9c656c5b9c1d50,395,2,7,9
GRAPH-RELATED RAG APPROACHES,FUTURE WORK,1.0,"Future work includes the possibility of refining and adapting the current Graph RAG approach, which can involve the consideration of other graph-related RAG approaches",['7040ba36a7c09899a355d14a30d65375'],8b7beab7c0a143aea7bffc31df7528d5,396,2,7,9
ANSWER IIVENESS AND DIVERSITY,GLOBAL BUT GRAPH-FREE APPROACH,1.0,"The Answer Iiveness and Diversity can be compared to the results obtained from a Global but Graph-free Approach, which uses map-reduce source text summarization. The comparison helps to evaluate the effectiveness and efficiency of different methods in generating diverse and rich answers or solutions.",['e31d2d134cf501c93f9445914d7350f9'],d03eb34a0612420680555ab9f10d03d5,397,1,1,2
ENTITY-BASED GRAPH INDEX,ROOT-LEVEL COMMUNITIES,1.0,"The Entity-based Graph Index provides summaries of root-level communities, which are the fundamental or top-level groups within a dataset. The summaries help to improve the data index and facilitate global queries over the same dataset.",['e31d2d134cf501c93f9445914d7350f9'],b066746cdff7440c8a3591f0c098201d,398,3,1,4
ENTITY-BASED GRAPH INDEX,GLOBAL METHODS,1.0,The Entity-based Graph Index achieves competitive performance to other Global Methods at a fraction of the token cost. This indicates that the Entity-based Graph Index is a more cost-effective and efficient method for handling global queries over large datasets.,['e31d2d134cf501c93f9445914d7350f9'],1e2eded8ef7b4b458c33fbc2d36c4380,399,3,1,4
GRAPHRAG INDEXING,INDEXING PIPELINES,1.0,"GraphRAG Indexing includes Indexing Pipelines as a core component of its suite, which are responsible for the extraction and transformation of data from unstructured text into structured formats. The pipelines are configurable and can be customized to meet specific needs, making them integral to the overall functionality of GraphRAG Indexing.",['251e8d332b451d900df961cbe215bca0'],c59e3e931b0f4cf888c2eb70857ee753,400,3,6,9
GRAPHRAG INDEXING,DEFAULT CONFIGURATION MODE,1.0,"The GraphRAG Indexing system includes the Default Configuration Mode as one of its configuration options, which is designed for simplicity and ease of use for most users",['ccd2de9e2219521fbca779843c65af58'],305b80bb4df5488b8a34129daeeae0c7,401,3,2,5
GRAPHRAG INDEXING,CUSTOM CONFIGURATION MODE,1.0,"The GraphRAG Indexing system includes the Custom Configuration Mode as an advanced configuration option, which is designed for users who require deeper control over the system's configuration",['ccd2de9e2219521fbca779843c65af58'],66fa0de756da440bad8da583306410c4,402,3,3,6
INDEXING PIPELINES,ENTITY EXTRACTION,1.0,Indexing Pipelines utilize Entity Extraction as one of their functions to identify and extract meaningful entities from unstructured text. This step is essential for the subsequent analysis and transformation of data within the pipelines.,['251e8d332b451d900df961cbe215bca0'],d1e9c550a0e74c48ae81c319f26ccafc,403,6,9,15
INDEXING PIPELINES,RELATIONSHIP DETECTION,1.0,"Indexing Pipelines incorporate Relationship Detection to identify relationships between entities extracted from text. This function is crucial for understanding the context and connections within the data, enhancing the structured outputs of the pipelines.",['251e8d332b451d900df961cbe215bca0'],3730b5d759ba4fd28a54af0a02151f09,404,6,1,7
INDEXING PIPELINES,COMMUNITY DETECTION,1.0,"Indexing Pipelines use Community Detection to identify groups of related entities within the extracted data. This function aids in summarizing and reporting on the text at multiple levels of granularity, contributing to the structured data outputs of the pipelines.",['251e8d332b451d900df961cbe215bca0'],82b7f7c27e2348f880c94ffb80942de7,405,6,4,10
INDEXING PIPELINES,DATA EMBEDDING,1.0,"Indexing Pipelines employ Data Embedding to transform extracted entities and text chunks into vector representations. This process facilitates further analysis and storage of the structured data, making it an integral part of the pipelines' functionality.",['251e8d332b451d900df961cbe215bca0'],0980c4f558654466b4d691d0cb7ce16d,406,6,1,7
INDEXING PIPELINES,OUTPUT FORMATS,1.0,"Indexing Pipelines generate structured data that can be stored in various Output Formats, including JSON and Parquet. These formats, along with the option to access outputs via the Python API, provide flexibility in how the data is handled and used.",['251e8d332b451d900df961cbe215bca0'],f1e47cf5daa441649c3474c3339bb704,407,6,1,7
ENTITY EXTRACTION,FIELDS,1.0,"The Entity Extraction section contains the Fields, which are specific configuration options for entity extraction settings",['abac77a5673e907cf8d65161c2612784'],0964dcfbff934c92af8961155673ac7f,408,9,8,17
ENTITY EXTRACTION,PARALLELIZATION,1.0,"The Entity Extraction section includes the Parallelization property, specifying the parallelization settings for processing text",['abac77a5673e907cf8d65161c2612784'],51b82bcdffe04056bad1c082c3830047,409,9,5,14
ENTITY EXTRACTION,ASYNC MODE,1.0,"The Entity Extraction section includes the Async Mode property, specifying whether to process text asynchronously",['abac77a5673e907cf8d65161c2612784'],c62bb148852b49a98e2779ca23a0919d,410,9,1,10
ENTITY EXTRACTION,PROMPT,1.0,"The Entity Extraction section includes the Prompt property, specifying the prompt file to use for guiding the text analysis",['abac77a5673e907cf8d65161c2612784'],72b5a0c357c24b739084d501b9354bc1,411,9,1,10
ENTITY EXTRACTION,ENTITY TYPES,1.0,"The Entity Extraction section includes the Entity Types property, specifying the types of entities to identify",['abac77a5673e907cf8d65161c2612784'],c827b62ebf134e55a3ccf0b63f976870,412,9,1,10
