level,title,type,description,source_id,community,degree,human_readable_id,id,size,graph_embedding,entity_type,top_level_node_id,x,y
1,AUTO TEMPLATING,"PROPERTY, CONFIGURATION",Auto Templating is a feature that leverages input data and LLM interactions to create domain adaptive templates for the generation of the knowledge graph. It is highly recommended for better results in an Index Run. The process involves analyzing the input data and automatically generating templates that are tailored to the specific domain or use case.,bdb8f9e797229f596744d9636ab857b0,18,1,386,ae1fe1c014c54ec4bcdf10dbdaed5068,1,,,ae1fe1c014c54ec4bcdf10dbdaed5068,0,0
1,MANUAL CONFIGURATION,"PROPERTY, CONFIGURATION",Manual Configuration is an advanced use-case feature of the GraphRAG system. It allows users to customize the prompts and templates used in the generation of the knowledge graph manually. This is typically used when the Auto Templating feature does not meet specific requirements or when more control over the process is desired.,bdb8f9e797229f596744d9636ab857b0,18,1,387,92646910ee624bd7909fac2b5c0232e3,1,,,92646910ee624bd7909fac2b5c0232e3,0,0
1,TEMPLATE GENERATION ALGORITHM,"ALGORITHM, PROCESS","The Template Generation Algorithm is a process within GraphRAG that is responsible for creating domain adaptive templates for knowledge graph generation. It involves loading inputs, splitting them into chunks (text units), and then running a series of LLM invocations and template substitutions to generate the final prompts. The algorithm can be customized by adjusting various parameters such as the method, limit, language, max tokens, and chunk size. The default values provided by the script are suggested for use, but users can explore and tweak the algorithm for better results. The algorithm is executed as part of the automatic template generation process, which is optional but highly recommended for better Index Run results.",9b364093aeecfc789c70fc5bd9503487,24,1,388,05913bee89a94bca88449249e35ba74d,1,,,05913bee89a94bca88449249e35ba74d,0,0
1,INITIALIZATION PROCESS,"PROCESS, TASK","The Initialization Process is a task that must be completed before running the automatic template generation in GraphRAG. It involves using the graphrag.index --init command to create the necessary configuration files and default prompts. This process is crucial for setting up the workspace and ensuring that the tool can function properly. For more detailed information about the initialization process, refer to the Init Documentation.",9b364093aeecfc789c70fc5bd9503487,24,1,389,57b8930790c34dcba4a32c6be703ed78,1,,,57b8930790c34dcba4a32c6be703ed78,0,0
1,ROOT,"COMMAND, OPTION","ROOT is a pivotal command-line option that designates the base directory or starting point for all relative paths and configurations within the data project. This directory is essential as it houses the config files in formats such as YML, JSON, or .env, an input directory containing the input data, and an .env file with environment variables. ROOT defaults to the current directory if not explicitly specified. It is a required property utilized in the configuration of commands like graphrag.prompt_tune, serving as a guide to locate the input data and other resources necessary for prompt generation. The presence of ROOT ensures that the system can accurately identify and access the project's critical components, making it a fundamental aspect of the project's setup and operation.","9243633f55cccd0885ba553e14fa5e3f,abac77a5673e907cf8d65161c2612784,ce9cc3ed2e5f890d02e867ed0b0f8ff9,f239de6498e0f471bf418974c00f1e36",71,6,390,838c4498bc3c437f8d65428b580766a2,6,,,838c4498bc3c437f8d65428b580766a2,0,0
1,DOMAIN,"COMMAND, OPTION","The ""DOMAIN"" is a versatile command-line option and an optional property that plays a crucial role in specifying the subject area or topic of the input data. It enables users to explicitly define the domain related to the data, such as 'space science', 'microbiology', or 'environmental news', which is particularly useful in the configuration of the graphrag.prompt_tune command. This command is designed to customize the prompt generation process to better suit a specific field of interest. If the ""DOMAIN"" is left unspecified, it intelligently infers the domain from the input data, ensuring that the analysis and processing are contextually accurate and relevant. This feature is pivotal in enhancing the precision and effectiveness of data processing and analysis within specialized professional networks.","9243633f55cccd0885ba553e14fa5e3f,ce9cc3ed2e5f890d02e867ed0b0f8ff9",72,2,391,1b893f24eb98477aad6ce49c0f26737e,2,,,1b893f24eb98477aad6ce49c0f26737e,0,0
1,LIMIT,"COMMAND, OPTION","LIMIT is a versatile command-line option and optional property utilized in the context of text unit selection. It serves a dual purpose: first, as a command-line parameter, it establishes the maximum number of text units to load when employing random or top selection methods, with a default setting of 15. Second, within the configuration of the graphrag.prompt_tune command, LIMIT acts as a property to regulate the sample size for prompt generation, thereby influencing the template creation process. This feature provides users with the flexibility to control the scope and scale of text data used in various operations, ensuring optimal outcomes in text analysis and processing tasks.","9243633f55cccd0885ba553e14fa5e3f,ce9cc3ed2e5f890d02e867ed0b0f8ff9",71,2,392,6573bc2af4f94596a3f4452a602d6fc4,2,,,6573bc2af4f94596a3f4452a602d6fc4,0,0
1,LANGUAGE,"COMMAND, OPTION","The entity ""LANGUAGE"" serves a dual purpose within the context of input processing and command configuration. Firstly, as a command-line option, LANGUAGE designates the language to be used for input processing. If the specified language differs from that of the inputs, the Language Model (LLM) facilitates translation. By default, if no language is explicitly set, the system automatically detects the language from the inputs. Secondly, ""language"" is also an optional property utilized in the configuration of the graphrag.prompt_tune command. This property ensures that the prompt generation process is customized to match the language of the input documents, thereby enhancing the accuracy and relevance of the generated prompts.","9243633f55cccd0885ba553e14fa5e3f,ce9cc3ed2e5f890d02e867ed0b0f8ff9",72,3,393,0dddcca0e5df4b16bc03a51a2d2d8e16,3,,,0dddcca0e5df4b16bc03a51a2d2d8e16,0,0
1,MAX_TOKENS,"COMMAND, OPTION","MAX_TOKENS is a crucial command-line option utilized in the context of Language Models (LLM). It serves the dual purpose of setting the maximum token count for prompt generation as well as determining the maximum number of tokens allowed in the output of the LLM. By default, MAX_TOKENS is set to 2000, providing a limit to the length of the generated text to ensure efficient and manageable responses. This parameter is integral for controlling the verbosity and scope of the model's output, making it a key attribute for users to adjust according to their specific needs and constraints.","647be47c939b4d72f1c0b29a2e0d2cb2,9243633f55cccd0885ba553e14fa5e3f",72,2,394,df40ad480a3c47299a6c8fad05349304,2,,,df40ad480a3c47299a6c8fad05349304,0,0
1,CHUNK_SIZE,"COMMAND, OPTION",CHUNK_SIZE is a command-line option that determines the size in tokens to use for generating text units from input documents. The default is 200.,9243633f55cccd0885ba553e14fa5e3f,,1,395,fe98fb197d294b0b837aee8d5a98dfb1,1,,,fe98fb197d294b0b837aee8d5a98dfb1,0,0
1,NO_ENTITY_TYPES,"COMMAND, OPTION",NO_ENTITY_TYPES is a command-line option that enables untyped entity extraction generation. It is recommended for data covering a lot of topics or highly randomized data.,9243633f55cccd0885ba553e14fa5e3f,,0,396,feb9ddd0ac2949178f26a36949aa5422,0,,,feb9ddd0ac2949178f26a36949aa5422,0,0
1,OUTPUT,"COMMAND, OPTION","OUTPUT is a command-line option and an optional property used in the configuration of the graphrag.prompt_tune command. It specifies the folder where the generated prompts will be saved, with the default location being ""prompts"". This feature enables users to customize the storage location for output files, enhancing flexibility and organization within their projects.","9243633f55cccd0885ba553e14fa5e3f,ce9cc3ed2e5f890d02e867ed0b0f8ff9",,1,397,b4e4fa2e3dfc46e68d532d659b18d17d,1,,,b4e4fa2e3dfc46e68d532d659b18d17d,0,0
1,MAX-TOKENS,"PROPERTY, CONFIGURATION",max-tokens is an optional property that specifies the maximum token count for prompt generation. The default value is 2000. It is used in the configuration of the graphrag.prompt_tune command to control the size of the generated prompts.,ce9cc3ed2e5f890d02e867ed0b0f8ff9,,0,398,f58813d090b947a48c1b4614b92c3ec3,0,,,f58813d090b947a48c1b4614b92c3ec3,0,0
1,CHUNK-SIZE,"PROPERTY, CONFIGURATION",chunk-size is an optional property that defines the size in tokens to use for generating text units from input documents. The default value is 200. It is used in the configuration of the graphrag.prompt_tune command to determine how input documents are segmented for processing.,ce9cc3ed2e5f890d02e867ed0b0f8ff9,,0,399,30a251bc3d04430d82b5a1a98c7b8c75,0,,,30a251bc3d04430d82b5a1a98c7b8c75,0,0
1,NO-ENTITY-TYPES,"PROPERTY, CONFIGURATION","no-entity-types is an optional property that, when used, enables untyped entity extraction generation. It is recommended for data that covers a wide range of topics or is highly randomized. It is used in the configuration of the graphrag.prompt_tune command to control the type of entity extraction.",ce9cc3ed2e5f890d02e867ed0b0f8ff9,,0,400,93e1d19f9bfa4c6b8962d56d10ea9483,0,,,93e1d19f9bfa4c6b8962d56d10ea9483,0,0
1,CHUNK SIZE PARAMETER,"PROPERTY, PARAMETER",The Chunk Size Parameter determines the size of text units into which the input data is divided for processing in template generation. It is a crucial setting for managing the granularity of text analysis.,4f37c0e9c3c9bac4e5c1c6821eea442e,,3,401,8046335ba70b434aa3188392a746fd78,3,,,8046335ba70b434aa3188392a746fd78,0,0
1,RANDOM SELECTION METHOD,"PROPERTY, STRATEGY","The Random Selection Method is a strategy used in template generation to select text units randomly. It is the default and recommended option for most use cases, ensuring a diverse and unbiased sample of text units.",4f37c0e9c3c9bac4e5c1c6821eea442e,,1,402,5c02b1ab32064c64a0f8b27b219e358a,1,,,5c02b1ab32064c64a0f8b27b219e358a,0,0
1,TOP SELECTION METHOD,"PROPERTY, STRATEGY",The Top Selection Method is a strategy used in template generation to select the head n text units. This method is useful for focusing on the most significant or relevant parts of the input data.,4f37c0e9c3c9bac4e5c1c6821eea442e,,1,403,c5f77ba0c261408780db3d50346f16b7,1,,,c5f77ba0c261408780db3d50346f16b7,0,0
1,ALL SELECTION METHOD,"PROPERTY, STRATEGY","The All Selection Method is a strategy used in template generation to use all text units for the generation. It is recommended for small datasets where comprehensive analysis is desired, but not usually recommended for larger datasets due to computational constraints.",4f37c0e9c3c9bac4e5c1c6821eea442e,,1,404,453ecf5476f64f4a8d5020b95baf1314,1,,,453ecf5476f64f4a8d5020b95baf1314,0,0
1,GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE,"PROPERTY, CONFIGURATION","GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE serves as both a configuration setting and an environment variable, playing a crucial role in the entity extraction process. This entity is responsible for specifying the file used for entity extraction prompts during the index run. When set to None, it indicates the absence of a designated file for this purpose. However, GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE defaults to the path ""prompts/entity_extraction.txt"" when a specific file is not defined, ensuring that the entity extraction process has a fallback resource to rely on.","2b777e3d591ce1511a03abd1a6d8dc73,4f37c0e9c3c9bac4e5c1c6821eea442e",18,1,405,6a1d83c9ce2b483dbd7de5ab3ae2487d,1,,,6a1d83c9ce2b483dbd7de5ab3ae2487d,0,0
1,GRAPHRAG_COMMUNITY_REPORT_PROMPT_FILE,"PROPERTY, CONFIGURATION","The GRAPHRAG_COMMUNITY_REPORT_PROMPT_FILE is a configuration property, also serving as an environment variable, that designates the file to be utilized for generating community report prompts. This dual-purpose entity is pivotal for the index run, as it specifies the path to the prompt file. Currently, it is set to None, but its default path is ""prompts/community_report.txt"" when not explicitly defined. This file plays a crucial role in the Motor Control and Drive Systems domain by facilitating the creation of detailed reports that help in understanding the structure and dynamics of specialized professional networks, identifying key influencers, and mapping complex relationships within the community.","4f37c0e9c3c9bac4e5c1c6821eea442e,cde833db73c46ca28f08e35195134441",18,1,406,66c3dffb7d7a4fa8bb6b48a22ca917a6,1,,,66c3dffb7d7a4fa8bb6b48a22ca917a6,0,0
1,GRAPHRAG_SUMMARIZE_DESCRIPTIONS_PROMPT_FILE,"PROPERTY, CONFIGURATION","GRAPHRAG_SUMMARIZE_DESCRIPTIONS_PROMPT_FILE is a configuration setting, represented as an environment variable, that designates the file to be utilized for summarizing descriptions during the index run. Currently, it is set to None, which signifies the absence of a specified file for this purpose. The default path for this file, when set, is ""prompts/summarize_descriptions.txt"". This configuration property plays a crucial role in the process of consolidating and streamlining descriptions within the system.","2b777e3d591ce1511a03abd1a6d8dc73,4f37c0e9c3c9bac4e5c1c6821eea442e,cde833db73c46ca28f08e35195134441",18,1,407,6f3dd1fd6d7f4df4af0656ed0525c92e,1,,,6f3dd1fd6d7f4df4af0656ed0525c92e,0,0
1,CUSTOM PROMPT FILE,"CONCEPT, DOCUMENT","A Custom Prompt File is a plaintext document that can be created to override the default prompts used by the GraphRAG indexer. It enables users to specify their own prompts, using token-replacements, to better align with their specific use cases in knowledge discovery.",6a7157695d90d434b2625c3f05420916,21,2,408,711eb39432794b0a91110358dd536517,2,,,711eb39432794b0a91110358dd536517,0,0
1,TOKEN-REPLACEMENTS,"CONCEPT, TECHNIQUE","Token-Replacements is a technique used in customizing prompts for the GraphRAG indexer. It involves replacing placeholders in the form of {token_name} with actual values provided by the extractor, such as input text, entity types, and delimiters, to tailor the prompts to specific needs.",6a7157695d90d434b2625c3f05420916,21,3,409,0e00585b08044954a254116665400463,3,,,0e00585b08044954a254116665400463,0,0
1,SUMMARIZE ENTITY/RELATIONSHIP DESCRIPTIONS,"CONCEPT, PROCEDURE",Summarize Entity/Relationship Descriptions is a procedure that involves summarizing the descriptions of entities or relationships. It uses prompts and token-replacements to process a list of descriptions for an entity or relationship.,6a7157695d90d434b2625c3f05420916,21,1,410,db0147eff2204a20b5e5e6bec7a8bae5,1,,,db0147eff2204a20b5e5e6bec7a8bae5,0,0
1,RECORD_DELIMITER,"PROPERTY, DELIMITER",The record_delimiter is a special character or string used to separate different tuple instances in a text. It helps in identifying the boundaries of individual records or entities within a larger text or data stream.,853bfe9a74a916130a20f81506bcaf09,,1,411,67bb4f4678284819add02ba04f3b1103,1,,,67bb4f4678284819add02ba04f3b1103,0,0
1,COMPLETION_DELIMITER,"PROPERTY, DELIMITER","The completion_delimiter is a marker or indicator used to signal the end of a series of generated data or text. It is particularly useful in scenarios where data is generated in a stream or sequence, and there is a need to determine when the generation process has been completed.",853bfe9a74a916130a20f81506bcaf09,,0,412,2033ec0487f04240abb3bdbe77b39087,0,,,2033ec0487f04240abb3bdbe77b39087,0,0
1,ENTITY_NAME,"PROPERTY, IDENTIFIER",The entity_name is a unique identifier or label given to an entity or object in a data set or text. It is used to distinguish one entity from another and is crucial for referencing and linking entities in the context of relationships and descriptions.,853bfe9a74a916130a20f81506bcaf09,,2,413,f026fab8fec948ae9e7baa2ad715e6ef,2,,,f026fab8fec948ae9e7baa2ad715e6ef,0,0
1,DESCRIPTION_LIST,"PROPERTY, LIST","The description_list is a collection of descriptions or attributes associated with an entity or relationship. It provides detailed information about the entity's characteristics, functions, or the nature of the relationship between entities.",853bfe9a74a916130a20f81506bcaf09,,1,414,d0d7ed36d6f54b5d986dfd854096b728,1,,,d0d7ed36d6f54b5d986dfd854096b728,0,0
1,INPUT_TEXT,"PROPERTY, TEXT","The input_text is the text or data provided as input for processing. It can contain information about entities, relationships, or other data points that need to be analyzed, summarized, or extracted.",853bfe9a74a916130a20f81506bcaf09,,1,415,bf6a4c18f44042799eb7456a6b85b54a,1,,,bf6a4c18f44042799eb7456a6b85b54a,0,0
1,TUPLE_DELIMITER,"PROPERTY, DELIMITER",The tuple_delimiter is a character or string used to separate values within a single tuple. A tuple is a collection of related values that represent an individual entity or a relationship between entities.,853bfe9a74a916130a20f81506bcaf09,,1,416,fac4a59c2278498d83f9f1b4231ad62e,1,,,fac4a59c2278498d83f9f1b4231ad62e,0,0
1,CONFIGURATION DOCUMENTATION,"DOCUMENT, INSTRUCTION","The Configuration Documentation is a comprehensive guide designed to assist users in understanding and modifying the settings of GraphRAG, a tool for information discovery and processing. It offers detailed instructions on various configuration aspects, including the use of the init command, .env files, and config files, as well as other configuration-related commands. This documentation serves as a valuable resource for users looking to optimize their information extraction and processing capabilities by customizing GraphRAG's settings.","12294feb07a1d202b27241eaaf64718b,21cdf11c58927ae505d3d375d1b75c82,32e96c66a531ecd0a8edc7414aec0803,d0f7c236538005bc3056b7daed2401d8",22,5,417,d6d2b5862ddc4c4d87deee3423506817,5,,,d6d2b5862ddc4c4d87deee3423506817,0,0
1,PROMPT SOURCE,"SOURCE, DATA","Prompt Source refers to the origin or provider of the input text used to generate the report. It could be a database, a file, or any other data source that contains the information needed for the report generation.>",21cdf11c58927ae505d3d375d1b75c82,43,1,418,47d588d26e2b4cccb68fe2af4c147c8f,1,,,47d588d26e2b4cccb68fe2af4c147c8f,0,0
1,TOKENS,"PROPERTY, DATA","Tokens represent values provided by the extractor, such as the input text. They are key components in the process of generating reports, as they contain the actual data that will be analyzed and presented in the report.>",21cdf11c58927ae505d3d375d1b75c82,43,1,419,c0f2dc03d8df400db4997c1a0babd6ad,1,,,c0f2dc03d8df400db4997c1a0babd6ad,0,0
1,GRAPHRAG SYSTEM,"SOFTWARE, SYSTEM","The GraphRAG system is a software solution designed for indexing and querying text data. It offers various ways to get started, including using the GraphRAG Accelerator solution, installing from PyPI, or using it from source. The system is compatible with Python versions 3.10 to 3.12.",84d24b5db902baca7217b5e3bb6ec462,,4,420,0211d61aae834229a3a1e004ff5cc658,4,,,0211d61aae834229a3a1e004ff5cc658,0,0
1,GRAPHRAG ACCELERATOR SOLUTION,"SOFTWARE, SOLUTION",The GraphRAG Accelerator solution is a user-friendly package that provides an end-to-end experience with Azure resources for getting started with the GraphRAG system. It is recommended for a quick and easy setup.,84d24b5db902baca7217b5e3bb6ec462,,1,421,ccbbbcc055c34709abcf103208c2c299,1,,,ccbbbcc055c34709abcf103208c2c299,0,0
1,INDEXING PIPELINE OVERVIEW,"PROCESS, SYSTEM COMPONENT","The Indexing Pipeline Overview is a component of the GraphRAG system that describes the process of indexing text data. It involves setting up a data project, initial configuration, and using the system to index text for later querying.",84d24b5db902baca7217b5e3bb6ec462,,1,422,989add81cf874018a569239b68d17ff2,1,,,989add81cf874018a569239b68d17ff2,0,0
1,QUERY ENGINE OVERVIEW,"PROCESS, SYSTEM COMPONENT",The Query Engine Overview is a component of the GraphRAG system that describes the process of querying indexed data. It allows users to ask questions about the documents that have been indexed using the system.,84d24b5db902baca7217b5e3bb6ec462,,1,423,fd7d94fbab084bc380480abeef6bfade,1,,,fd7d94fbab084bc380480abeef6bfade,0,0
1,ENVIRONMENT VARIABLES,"PROPERTY, CONFIGURATION","Environment variables are variables that are set in the operating system's environment and can be accessed by any program running on the system. They are used to configure the behavior of software applications and systems. In the context of the GraphRAG system, environment variables are necessary for setting up the workspace and specifying the API key for the OpenAI API or Azure OpenAI endpoint.>",9f2cd3d789fd49f220d4cda6b9e8048c,,0,424,cfb915c95caf41c6a25e99a9f37f03a2,0,,,cfb915c95caf41c6a25e99a9f37f03a2,0,0
1,SAMPLE DATASET,"DATA, FILE","A sample dataset is a collection of data used for testing and demonstration purposes. In this case, the sample dataset is a copy of ""A Christmas Carol"" by Charles Dickens, obtained from a trusted source and saved as a text file named book.txt in the ./ragtest/input directory.>",9f2cd3d789fd49f220d4cda6b9e8048c,,0,425,8815ed80f9b741dbb458d902024f34a4,0,,,8815ed80f9b741dbb458d902024f34a4,0,0
1,A CHRISTMAS CAROL,"LITERATURE, BOOK","""A Christmas Carol"" is a novella by Charles Dickens, first published in 1843. It is a classic Christmas story that tells the tale of Ebenezer Scrooge, an elderly miser who is visited by the ghost of his former business partner Jacob Marley and the Ghosts of Christmas Past, Present, and Yet to Come. The story has been adapted into numerous films, plays, and other media.>",9f2cd3d789fd49f220d4cda6b9e8048c,,0,426,dddb831546354e088d29aebd154e3a31,0,,,dddb831546354e088d29aebd154e3a31,0,0
1,GRAPHRAG PIPELINE,"SOFTWARE, PROCESS","The GraphRAG Pipeline is a sophisticated software tool specifically engineered for the efficient indexing and processing of graph data, as well as large text datasets. This dual-purpose capability makes it a versatile solution for a wide range of data management needs. The pipeline supports seamless integration with OpenAI and Azure OpenAI APIs, enhancing its functionality by enabling advanced features and services. To ensure secure and authorized access, the GraphRAG Pipeline necessitates an API key for authentication. Configuration of the pipeline is facilitated through the settings.yaml file, where users can customize various parameters to suit their specific requirements.

The pipeline's workflow includes setting up a workspace, configuring essential environment variables, and executing the indexing command. Once the indexing process is complete, the system generates a comprehensive index of the text dataset. This index serves as a powerful resource for answering complex questions and retrieving pertinent information, making the GraphRAG Pipeline an indispensable tool for data analysis and retrieval tasks.","5aaa26fbe97dc7573cd1a56d6fb11213,9f2cd3d789fd49f220d4cda6b9e8048c",74,4,427,005d2154da754b21adcd90ac921bd5f7,4,,,005d2154da754b21adcd90ac921bd5f7,0,0
1,OPENAI API,"API, SERVICE","The OpenAI API, a service offered by OpenAI, provides developers with access to a range of AI capabilities, including language models, embeddings, text generation, translation, and summarization. To utilize these features, an API key is required for authentication. The OpenAI API can be seamlessly integrated with the GraphRAG pipeline, enhancing its functionality. Developers can activate OpenAI mode by updating the value of the GRAPHRAG_API_KEY environment variable, enabling them to leverage the full potential of the OpenAI models through the API.","5aaa26fbe97dc7573cd1a56d6fb11213,9f2cd3d789fd49f220d4cda6b9e8048c",74,1,428,711ba818354546cea69f1532b92a2f26,1,,,711ba818354546cea69f1532b92a2f26,0,0
1,AZURE OPENAI,"API, SERVICE","Azure OpenAI, a service offered by Microsoft Azure, is a platform designed for enterprise and business use cases, providing access to OpenAI's models and services. It enables users to customize and deploy AI models in a secure and scalable environment, supporting various API versions and requiring an API key for authentication. Azure OpenAI can be integrated with the GraphRAG pipeline by configuring specific settings in the settings.yaml file, including the API base URL, API version, and deployment name. As an alternative to the OpenAI API, Azure OpenAI can be utilized by updating the value of the GRAPHRAG_API_KEY environment variable, offering similar AI capabilities.","5aaa26fbe97dc7573cd1a56d6fb11213,7b45dafa74553d3899e2291a3c9fb86e,9f2cd3d789fd49f220d4cda6b9e8048c",74,6,429,5c4d8a8f9c104176b87d2bfdf04ae0bd,6,,,5c4d8a8f9c104176b87d2bfdf04ae0bd,0,0
1,SETTINGS.YAML,"FILE, CONFIGURATION","The settings.yaml file is a pivotal configuration settings file for the GraphRAG system, created by the init command. This file is central to the operation and customization of the GraphRAG pipeline, as it contains essential configuration settings. It references environment variables defined in the .env file, enabling the setup of the GraphRAG system. The settings.yaml file includes adjustable parameters that can be modified to tailor the pipeline's behavior according to specific needs. Notably, it features settings for Azure OpenAI users, such as the API key, facilitating integration and additional functionalities for those utilizing Azure's services.","12294feb07a1d202b27241eaaf64718b,32e96c66a531ecd0a8edc7414aec0803,5aaa26fbe97dc7573cd1a56d6fb11213",22,6,430,5a781604f1fb4719b730f43f534627f6,6,,,5a781604f1fb4719b730f43f534627f6,0,0
1,API_BASE,"PROPERTY, CONFIGURATION","The API_BASE is a crucial configuration property utilized in the context of accessing Azure OpenAI API services. It serves as a string attribute that designates the base URL for the API, specifically for the Language Model (LLM) service. This property is mandatory for initiating API calls to the designated Azure instance. To ensure proper functionality, the placeholder URL within API_BASE should be substituted with the accurate instance name of the Azure service. This configuration enables seamless interaction with the Azure OpenAI API, facilitating the use of advanced language model capabilities.","647be47c939b4d72f1c0b29a2e0d2cb2,7c1bad237a1ef86cb41b6c5dbad4ffc3",,2,431,ecdc1020b10e49ca869d399825e16fa3,2,,,ecdc1020b10e49ca869d399825e16fa3,0,0
1,API_VERSION,"PROPERTY, CONFIGURATION","The API_VERSION is a crucial configuration property utilized in the Azure OpenAI API, serving as a string attribute that specifies the particular version of the API to be employed by the LLM (Language Model) service. This feature enables users to customize their applications for different API versions, facilitating compatibility and optimization. An example of a version that might be used is ""2024-02-15-preview"", highlighting the ability to work with preview versions for early access to new features and improvements.","647be47c939b4d72f1c0b29a2e0d2cb2,7c1bad237a1ef86cb41b6c5dbad4ffc3",,2,432,0d8fde01d7234726a00d7e73e2e01d66,2,,,0d8fde01d7234726a00d7e73e2e01d66,0,0
1,DEPLOYMENT_NAME,"PROPERTY, CONFIGURATION","The deployment_name is a crucial string attribute within the configuration properties of Azure's cognitive services, specifically designed to identify and access the desired model deployment. This parameter is essential for utilizing Azure-based Language Model (LLM) services, as it specifies the exact name of the deployment to be used, enabling seamless interaction with the particular model instance hosted on Azure.","3c66b7e86b3675fce14fe0047ae731aa,647be47c939b4d72f1c0b29a2e0d2cb2,7c1bad237a1ef86cb41b6c5dbad4ffc3",,3,433,9c4bd60958fd4e09a6d5b9e2ab163b5a,3,,,9c4bd60958fd4e09a6d5b9e2ab163b5a,0,0
1,GRAPHRAG CONFIGURATION DOCUMENTATION,DOCUMENTATION,"The GraphRAG configuration documentation provides detailed information about how to configure GraphRAG, including settings for the API base, version, and deployment name.>",7c1bad237a1ef86cb41b6c5dbad4ffc3,,4,434,39d31f770cf740e78d526a2e1101a1db,4,,,39d31f770cf740e78d526a2e1101a1db,0,0
1,INITIALIZATION DOCUMENTATION,DOCUMENTATION,"The Initialization documentation offers guidance on how to initialize GraphRAG, which is necessary for setting up the environment and preparing for data indexing and querying.>",7c1bad237a1ef86cb41b6c5dbad4ffc3,,1,435,9d282b2250f7408888504f1f93c202a8,1,,,9d282b2250f7408888504f1f93c202a8,0,0
1,CLI DOCUMENTATION,DOCUMENTATION,"The CLI documentation explains how to use the command-line interface (CLI) for GraphRAG, including commands for indexing data and running the query engine.>",7c1bad237a1ef86cb41b6c5dbad4ffc3,25,2,436,c063484895794a0eaae1b0ff070ad4c9,2,,,c063484895794a0eaae1b0ff070ad4c9,0,0
1,QUERY ENGINE DOCS,"DOCUMENTATION, REFERENCE MATERIAL",Query Engine Docs are reference materials that provide detailed information on how to use the Local and Global search mechanisms effectively. They offer guidance on leveraging these search methods to extract meaningful insights from data after the Indexer has completed its processing.,ae6e91a8cc5773dbd4789773c9ef5a30,25,2,437,e8868920e21b4431aad16e86db977ecb,2,,,e8868920e21b4431aad16e86db977ecb,0,0
1,SCROOGE,"CHARACTER, PERSON",Scrooge is a character within the dataset. Specific questions can be asked about Scrooge to understand his main relationships and characteristics within the context of the story or data being analyzed.,ae6e91a8cc5773dbd4789773c9ef5a30,,0,438,aea3378bfff842e5b3f4b7a4b55b3879,0,,,aea3378bfff842e5b3f4b7a4b55b3879,0,0
1,DEFAULT CONFIGURATION MODE,CONFIGURATION MODE,"Default Configuration Mode is the simplest way to start using the GraphRAG system. It is designed to work with minimal configuration and is suitable for most users. The mode supports configuration through the init command, environment variables, and JSON or YAML files for more control. It creates a .env and settings.yaml files with necessary configuration settings when initialized.",ccd2de9e2219521fbca779843c65af58,35,2,439,d562223c17d948bf98e34b4d97dde932,2,,,d562223c17d948bf98e34b4d97dde932,0,0
1,CUSTOM CONFIGURATION MODE,CONFIGURATION MODE,"Custom Configuration Mode is an advanced feature designed for experienced users of the GraphRAG system, enabling them to exert deeper control over the system's configuration. This mode is particularly useful for those who need to fine-tune the system for specific needs, as it allows users to define their own configuration for the Indexing Engine pipelines, rather than relying on the default settings. Custom Configuration Mode supports configuration through JSON or YAML files, providing flexibility in how users can input their custom settings. Detailed guidance on how to utilize this mode can be found in the Custom Configuration Mode documentation, making it accessible to those with the requisite expertise. It is important to note that this mode is not recommended for most users due to its complexity and the level of technical knowledge required to effectively utilize it.","b70cb2eda62c6afad9e8d22daafe61cc,ccd2de9e2219521fbca779843c65af58",35,3,440,cde2d75c51d245879265b79d14b8699b,3,,,cde2d75c51d245879265b79d14b8699b,0,0
1,INIT COMMAND,COMMAND,"The INIT COMMAND is a pivotal tool designed to streamline the setup process for the GraphRAG system. It facilitates the initialization of the system in the Default Configuration Mode, making it the go-to option for the majority of users looking to quickly and efficiently get started with GraphRAG. Upon execution, the INIT COMMAND adeptly generates the essential configuration files, namely .env and settings.yaml, within the specified directory. Additionally, it outputs the default LLM (Language Model) prompts that are integral to the operation of GraphRAG, ensuring that users have all the necessary components to begin utilizing the system with ease.","ccd2de9e2219521fbca779843c65af58,d0f7c236538005bc3056b7daed2401d8",32,4,441,44594467054849d4a1fadb46ddd51641,4,,,44594467054849d4a1fadb46ddd51641,0,0
1,.ENV,"FILE, CONFIGURATION","The .env file, a crucial component in the configuration process of GraphRAG, serves as the environment variables file. It is automatically generated by the init command of GraphRAG and contains settings that are referenced in the settings.yaml file. These variables play a significant role in the configuration document, as they can be used for token replacements using the ${ENV_VAR} syntax. This enables dynamic and flexible configuration of GraphRAG, allowing for the customization and adaptation of settings based on the specific environment in which it is being used.","12294feb07a1d202b27241eaaf64718b,32e96c66a531ecd0a8edc7414aec0803",22,6,442,2918130221f94f4387da049b647bfe6a,6,,,2918130221f94f4387da049b647bfe6a,0,0
